Lea State,LEA,ID,Category,Total
OH,Nordonia Hills City,3905004,Teachers absent more than 10 days of the school year,83
OH,Nordonia Hills City,3905004,High-School Counselors,9
OH,Revere Local,3905005,Classroom Teachers,180
OH,Revere Local,3905005,Classroom teachers in their first year of teaching,2
OH,Revere Local,3905005,Classroom teachers in their second year of teaching,12
OH,Revere Local,3905005,Teachers absent more than 10 days of the school year,118
OH,Revere Local,3905005,High-School Counselors,7
OH,Springfield Local,3905006,Classroom Teachers,152.9
OH,Springfield Local,3905006,Classroom teachers in their first year of teaching,0
OH,Springfield Local,3905006,Classroom teachers in their second year of teaching,0
OH,Springfield Local,3905006,Teachers absent more than 10 days of the school year,11
OH,Springfield Local,3905006,High-School Counselors,6
OH,Twinsburg City,3905007,Classroom Teachers,250.16
OH,Twinsburg City,3905007,Classroom teachers in their first year of teaching,1
OH,Twinsburg City,3905007,Classroom teachers in their second year of teaching,2
OH,Twinsburg City,3905007,Teachers absent more than 10 days of the school year,91
OH,Twinsburg City,3905007,High-School Counselors,8
OH,Brookfield Local,3905012,Classroom Teachers,67
OH,Brookfield Local,3905012,Classroom teachers in their first year of teaching,3
OH,Brookfield Local,3905012,Classroom teachers in their second year of teaching,1
OH,Brookfield Local,3905012,Teachers absent more than 10 days of the school year,35
OH,Brookfield Local,3905012,High-School Counselors,2.25
OH,Champion Local,3905013,Classroom Teachers,87.5
OH,Champion Local,3905013,Classroom teachers in their first year of teaching,0
OH,Champion Local,3905013,Classroom teachers in their second year of teaching,0
OH,Champion Local,3905013,Teachers absent more than 10 days of the school year,37
OH,Champion Local,3905013,High-School Counselors,4
OH,Mathews Local,3905015,Classroom Teachers,49
OH,Mathews Local,3905015,Classroom teachers in their first year of teaching,1
OH,Mathews Local,3905015,Classroom teachers in their second year of teaching,1
OH,Mathews Local,3905015,Teachers absent more than 10 days of the school year,24
OH,Mathews Local,3905015,High-School Counselors,2
OH,Howland Local,3905016,Classroom Teachers,187.7
OH,Howland Local,3905016,Classroom teachers in their first year of teaching,1.5
OH,Howland Local,3905016,Classroom teachers in their second year of teaching,1
OH,Howland Local,3905016,Teachers absent more than 10 days of the school year,51
OH,Howland Local,3905016,High-School Counselors,6
OH,Joseph Badger Local,3905017,Classroom Teachers,35.35
OH,Joseph Badger Local,3905017,Classroom teachers in their first year of teaching,0
OH,Joseph Badger Local,3905017,Classroom teachers in their second year of teaching,2
OH,Joseph Badger Local,3905017,Teachers absent more than 10 days of the school year,6
OH,Joseph Badger Local,3905017,High-School Counselors,2
OH,Lakeview Local,3905018,Classroom Teachers,112
OH,Lakeview Local,3905018,Classroom teachers in their first year of teaching,0
OH,Lakeview Local,3905018,Classroom teachers in their second year of teaching,1
OH,Lakeview Local,3905018,Teachers absent more than 10 days of the school year,26
OH,Lakeview Local,3905018,High-School Counselors,5
OH,Liberty Local,3905019,Classroom Teachers,69.5
OH,Liberty Local,3905019,Classroom teachers in their first year of teaching,4
OH,Liberty Local,3905019,Classroom teachers in their second year of teaching,2
OH,Liberty Local,3905019,Teachers absent more than 10 days of the school year,22
OH,Liberty Local,3905019,High-School Counselors,3
OH,Southington Local,3905023,Classroom Teachers,39
OH,Southington Local,3905023,Classroom teachers in their first year of teaching,2
OH,Southington Local,3905023,Classroom teachers in their second year of teaching,3
OH,Southington Local,3905023,Teachers absent more than 10 days of the school year,21
OH,Southington Local,3905023,High-School Counselors,1
OH,LaBrae Local,3905024,Classroom Teachers,85
OH,LaBrae Local,3905024,Classroom teachers in their first year of teaching,1
OH,LaBrae Local,3905024,Classroom teachers in their second year of teaching,1
OH,LaBrae Local,3905024,Teachers absent more than 10 days of the school year,46
OH,LaBrae Local,3905024,High-School Counselors,3
OH,Garaway Local,3905027,Classroom Teachers,75.83
OH,Garaway Local,3905027,Classroom teachers in their first year of teaching,1
OH,Garaway Local,3905027,Classroom teachers in their second year of teaching,4
OH,Garaway Local,3905027,Teachers absent more than 10 days of the school year,12.43
OH,Garaway Local,3905027,High-School Counselors,1
OH,Indian Valley Local,3905028,Classroom Teachers,112.25
OH,Indian Valley Local,3905028,Classroom teachers in their first year of teaching,5
OH,Indian Valley Local,3905028,Classroom teachers in their second year of teaching,6
OH,Indian Valley Local,3905028,Teachers absent more than 10 days of the school year,43
OH,Indian Valley Local,3905028,High-School Counselors,2
OH,Tuscarawas Valley Local,3905030,Classroom Teachers,91
OH,Tuscarawas Valley Local,3905030,Classroom teachers in their first year of teaching,0
OH,Tuscarawas Valley Local,3905030,Classroom teachers in their second year of teaching,0
OH,Tuscarawas Valley Local,3905030,Teachers absent more than 10 days of the school year,0
OH,Tuscarawas Valley Local,3905030,High-School Counselors,0
OH,Fairbanks Local,3905032,Classroom Teachers,63
OH,Fairbanks Local,3905032,Classroom teachers in their first year of teaching,0
OH,Fairbanks Local,3905032,Classroom teachers in their second year of teaching,0
OH,Fairbanks Local,3905032,Teachers absent more than 10 days of the school year,22
OH,Fairbanks Local,3905032,High-School Counselors,3
KS,Marais Des Cygnes Valley,2009480,Classroom Teachers,23.2
KS,Marais Des Cygnes Valley,2009480,Classroom teachers in their first year of teaching,2
KS,Marais Des Cygnes Valley,2009480,Classroom teachers in their second year of teaching,0
KS,Marais Des Cygnes Valley,2009480,Teachers absent more than 10 days of the school year,3
KS,Marais Des Cygnes Valley,2009480,High-School Counselors,2
KS,Jefferson West,2009510,Classroom Teachers,61
KS,Jefferson West,2009510,Classroom teachers in their first year of teaching,2
KS,Jefferson West,2009510,Classroom teachers in their second year of teaching,0
KS,Jefferson West,2009510,Teachers absent more than 10 days of the school year,5
KS,Jefferson West,2009510,High-School Counselors,1
KS,Moundridge,2009780,Classroom Teachers,31
KS,Moundridge,2009780,Classroom teachers in their first year of teaching,3.8
KS,Moundridge,2009780,Classroom teachers in their second year of teaching,1
KS,Moundridge,2009780,Teachers absent more than 10 days of the school year,0
KS,Moundridge,2009780,High-School Counselors,1.15
KS,Mulvane,2009840,Classroom Teachers,131.5
KS,Mulvane,2009840,Classroom teachers in their first year of teaching,2.5
KS,Mulvane,2009840,Classroom teachers in their second year of teaching,7
KS,Mulvane,2009840,Teachers absent more than 10 days of the school year,44
KS,Mulvane,2009840,High-School Counselors,5
KS,Neodesha,2009900,Classroom Teachers,59
KS,Neodesha,2009900,Classroom teachers in their first year of teaching,1
KS,Neodesha,2009900,Classroom teachers in their second year of teaching,3
KS,Neodesha,2009900,Teachers absent more than 10 days of the school year,11
KS,Neodesha,2009900,High-School Counselors,1
KS,Newton,2009960,Classroom Teachers,259.98
KS,Newton,2009960,Classroom teachers in their first year of teaching,11
KS,Newton,2009960,Classroom teachers in their second year of teaching,15
KS,Newton,2009960,Teachers absent more than 10 days of the school year,246.18
KS,Newton,2009960,High-School Counselors,4
KS,Nickerson,2009990,Classroom Teachers,86.4
KS,Nickerson,2009990,Classroom teachers in their first year of teaching,3
KS,Nickerson,2009990,Classroom teachers in their second year of teaching,2
KS,Nickerson,2009990,Teachers absent more than 10 days of the school year,37
KS,Nickerson,2009990,High-School Counselors,5
KS,Norton Community Schools,2010020,Classroom Teachers,51.5
KS,Norton Community Schools,2010020,Classroom teachers in their first year of teaching,0
KS,Norton Community Schools,2010020,Classroom teachers in their second year of teaching,5
KS,Norton Community Schools,2010020,Teachers absent more than 10 days of the school year,21
KS,Norton Community Schools,2010020,High-School Counselors,2
KS,Oakley,2010050,Classroom Teachers,33.6
KS,Oakley,2010050,Classroom teachers in their first year of teaching,1.5
KS,Oakley,2010050,Classroom teachers in their second year of teaching,2
KS,Oakley,2010050,Teachers absent more than 10 days of the school year,12.7
KS,Oakley,2010050,High-School Counselors,1
KS,Olathe,2010140,Classroom Teachers,2029.95
KS,Olathe,2010140,Classroom teachers in their first year of teaching,83.2
KS,Olathe,2010140,Classroom teachers in their second year of teaching,62.3
KS,Olathe,2010140,Teachers absent more than 10 days of the school year,588.1
KS,Olathe,2010140,High-School Counselors,76
KS,Osage City,2010230,Classroom Teachers,54.5
KS,Osage City,2010230,Classroom teachers in their first year of teaching,3
KS,Osage City,2010230,Classroom teachers in their second year of teaching,1
KS,Osage City,2010230,Teachers absent more than 10 days of the school year,17
KS,Osage City,2010230,High-School Counselors,2
KS,Osawatomie,2010260,Classroom Teachers,81.6
KS,Osawatomie,2010260,Classroom teachers in their first year of teaching,4
KS,Osawatomie,2010260,Classroom teachers in their second year of teaching,5
KS,Osawatomie,2010260,Teachers absent more than 10 days of the school year,8
KS,Osawatomie,2010260,High-School Counselors,4
KS,Oswego,2010350,Classroom Teachers,38.73
KS,Oswego,2010350,Classroom teachers in their first year of teaching,4.43
KS,Oswego,2010350,Classroom teachers in their second year of teaching,2.8
KS,Oswego,2010350,Teachers absent more than 10 days of the school year,10.4
KS,Oswego,2010350,High-School Counselors,1
KS,Santa Fe Trail,2010410,Classroom Teachers,64
KS,Santa Fe Trail,2010410,Classroom teachers in their first year of teaching,5
KS,Santa Fe Trail,2010410,Classroom teachers in their second year of teaching,4
KS,Santa Fe Trail,2010410,Teachers absent more than 10 days of the school year,23
KS,Santa Fe Trail,2010410,High-School Counselors,2
KS,Palco,2010470,Classroom Teachers,14.5
KS,Palco,2010470,Classroom teachers in their first year of teaching,1
KS,Palco,2010470,Classroom teachers in their second year of teaching,1
KS,Palco,2010470,Teachers absent more than 10 days of the school year,0
KS,Palco,2010470,High-School Counselors,1
KS,Paola,2010500,Classroom Teachers,132.1
KS,Paola,2010500,Classroom teachers in their first year of teaching,5
KS,Paola,2010500,Classroom teachers in their second year of teaching,10
KS,Paola,2010500,Teachers absent more than 10 days of the school year,32
KS,Paola,2010500,High-School Counselors,3
KS,Parsons,2010560,Classroom Teachers,98.33
KS,Parsons,2010560,Classroom teachers in their first year of teaching,5
KS,Parsons,2010560,Classroom teachers in their second year of teaching,3.7
KS,Parsons,2010560,Teachers absent more than 10 days of the school year,35
KS,Parsons,2010560,High-School Counselors,4
KS,Perry Public Schools,2010620,Classroom Teachers,54.7
KS,Perry Public Schools,2010620,Classroom teachers in their first year of teaching,2
KS,Perry Public Schools,2010620,Classroom teachers in their second year of teaching,6
KS,Perry Public Schools,2010620,Teachers absent more than 10 days of the school year,26
KS,Perry Public Schools,2010620,High-School Counselors,3
KS,Phillipsburg,2010650,Classroom Teachers,52
KS,Phillipsburg,2010650,Classroom teachers in their first year of teaching,0
KS,Phillipsburg,2010650,Classroom teachers in their second year of teaching,2
KS,Phillipsburg,2010650,Teachers absent more than 10 days of the school year,12
KS,Phillipsburg,2010650,High-School Counselors,3
KS,Piper-Kansas City,2010680,Classroom Teachers,140
KS,Piper-Kansas City,2010680,Classroom teachers in their first year of teaching,7
KS,Piper-Kansas City,2010680,Classroom teachers in their second year of teaching,4
KS,Piper-Kansas City,2010680,Teachers absent more than 10 days of the school year,32
KS,Piper-Kansas City,2010680,High-School Counselors,5
KS,Pittsburg,2010710,Classroom Teachers,207.5
KS,Pittsburg,2010710,Classroom teachers in their first year of teaching,9
KS,Pittsburg,2010710,Classroom teachers in their second year of teaching,8
KS,Pittsburg,2010710,Teachers absent more than 10 days of the school year,114
KS,Pittsburg,2010710,High-School Counselors,9
KS,West Franklin,2010800,Classroom Teachers,51
KS,West Franklin,2010800,Classroom teachers in their first year of teaching,3
KS,West Franklin,2010800,Classroom teachers in their second year of teaching,2
KS,West Franklin,2010800,Teachers absent more than 10 days of the school year,0
KS,West Franklin,2010800,High-School Counselors,2
KS,Pratt,2010890,Classroom Teachers,71.8
KS,Pratt,2010890,Classroom teachers in their first year of teaching,4
KS,Pratt,2010890,Classroom teachers in their second year of teaching,3
KS,Pratt,2010890,Teachers absent more than 10 days of the school year,10.65
KS,Pratt,2010890,High-School Counselors,3
KS,Pretty Prairie,2010920,Classroom Teachers,17.54
KS,Pretty Prairie,2010920,Classroom teachers in their first year of teaching,1.2
KS,Pretty Prairie,2010920,Classroom teachers in their second year of teaching,0
KS,Pretty Prairie,2010920,Teachers absent more than 10 days of the school year,2
KS,Pretty Prairie,2010920,High-School Counselors,1
KS,Blue Valley,2010980,Classroom Teachers,21.8
KS,Blue Valley,2010980,Classroom teachers in their first year of teaching,3
KS,Blue Valley,2010980,Classroom teachers in their second year of teaching,3
KS,Blue Valley,2010980,Teachers absent more than 10 days of the school year,3.5
KS,Blue Valley,2010980,High-School Counselors,1.6
KS,Golden Plains,2011040,Classroom Teachers,19.5
KS,Golden Plains,2011040,Classroom teachers in their first year of teaching,0
KS,Golden Plains,2011040,Classroom teachers in their second year of teaching,1
KS,Golden Plains,2011040,Teachers absent more than 10 days of the school year,0.8
KS,Golden Plains,2011040,High-School Counselors,0.58
KS,Renwick,2011080,Classroom Teachers,129.76
KS,Renwick,2011080,Classroom teachers in their first year of teaching,4
KS,Renwick,2011080,Classroom teachers in their second year of teaching,2.4
KS,Renwick,2011080,Teachers absent more than 10 days of the school year,24
KS,Renwick,2011080,High-School Counselors,7
KS,Riverton,2011130,Classroom Teachers,60.5
KS,Riverton,2011130,Classroom teachers in their first year of teaching,7
KS,Riverton,2011130,Classroom teachers in their second year of teaching,5
KS,Riverton,2011130,Teachers absent more than 10 days of the school year,16.5
KS,Riverton,2011130,High-School Counselors,3
KS,Flinthills,2011220,Classroom Teachers,21.87
KS,Flinthills,2011220,Classroom teachers in their first year of teaching,7
KS,Flinthills,2011220,Classroom teachers in their second year of teaching,0
KS,Flinthills,2011220,Teachers absent more than 10 days of the school year,0
KS,Flinthills,2011220,High-School Counselors,3.25
KS,Rose Hill Public Schools,2011250,Classroom Teachers,116
KS,Rose Hill Public Schools,2011250,Classroom teachers in their first year of teaching,4
KS,Rose Hill Public Schools,2011250,Classroom teachers in their second year of teaching,4
KS,Rose Hill Public Schools,2011250,Teachers absent more than 10 days of the school year,77
KS,Rose Hill Public Schools,2011250,High-School Counselors,4
KS,Russell County,2011310,Classroom Teachers,72.2
KS,Russell County,2011310,Classroom teachers in their first year of teaching,5
KS,Russell County,2011310,Classroom teachers in their second year of teaching,2
KS,Russell County,2011310,Teachers absent more than 10 days of the school year,23
KS,Russell County,2011310,High-School Counselors,3
KS,Salina,2011370,Classroom Teachers,574.32
KS,Salina,2011370,Classroom teachers in their first year of teaching,23
KS,Salina,2011370,Classroom teachers in their second year of teaching,31.86
KS,Salina,2011370,Teachers absent more than 10 days of the school year,196.35
KS,Salina,2011370,High-School Counselors,25
KS,Seaman,2011490,Classroom Teachers,309
KS,Seaman,2011490,Classroom teachers in their first year of teaching,7
KS,Seaman,2011490,Classroom teachers in their second year of teaching,11
KS,Seaman,2011490,Teachers absent more than 10 days of the school year,118
KS,Seaman,2011490,High-School Counselors,11
KS,Shawnee Mission Pub Sch,2011640,Classroom Teachers,1733.2
KS,Shawnee Mission Pub Sch,2011640,Classroom teachers in their first year of teaching,118.5
KS,Shawnee Mission Pub Sch,2011640,Classroom teachers in their second year of teaching,77.8
KS,Shawnee Mission Pub Sch,2011640,Teachers absent more than 10 days of the school year,618
KS,Shawnee Mission Pub Sch,2011640,High-School Counselors,31
KS,Spring Hill,2011850,Classroom Teachers,253.97
KS,Spring Hill,2011850,Classroom teachers in their first year of teaching,36.38
KS,Spring Hill,2011850,Classroom teachers in their second year of teaching,24
KS,Spring Hill,2011850,Teachers absent more than 10 days of the school year,123.54
KS,Spring Hill,2011850,High-School Counselors,9
KS,Blue Valley,2012000,Classroom Teachers,1706.1
KS,Blue Valley,2012000,Classroom teachers in their first year of teaching,81
KS,Blue Valley,2012000,Classroom teachers in their second year of teaching,24
KS,Blue Valley,2012000,Teachers absent more than 10 days of the school year,85.44
KS,Blue Valley,2012000,High-School Counselors,62
KS,Sublette,2012090,Classroom Teachers,43
KS,Sublette,2012090,Classroom teachers in their first year of teaching,3.1
KS,Sublette,2012090,Classroom teachers in their second year of teaching,0
KS,Sublette,2012090,Teachers absent more than 10 days of the school year,0
KS,Sublette,2012090,High-School Counselors,2
KS,Shawnee Heights,2012180,Classroom Teachers,240.8
KS,Shawnee Heights,2012180,Classroom teachers in their first year of teaching,6
KS,Shawnee Heights,2012180,Classroom teachers in their second year of teaching,4
KS,Shawnee Heights,2012180,Teachers absent more than 10 days of the school year,153
KS,Shawnee Heights,2012180,High-School Counselors,9
KS,Tonganoxie,2012210,Classroom Teachers,135
KS,Tonganoxie,2012210,Classroom teachers in their first year of teaching,10
KS,Tonganoxie,2012210,Classroom teachers in their second year of teaching,9
KS,Tonganoxie,2012210,Teachers absent more than 10 days of the school year,30.5
KS,Tonganoxie,2012210,High-School Counselors,5
KS,Topeka Public Schools,2012260,Classroom Teachers,1094.6
KS,Topeka Public Schools,2012260,Classroom teachers in their first year of teaching,80.3
KS,Topeka Public Schools,2012260,Classroom teachers in their second year of teaching,67
KS,Topeka Public Schools,2012260,Teachers absent more than 10 days of the school year,274
KS,Topeka Public Schools,2012260,High-School Counselors,44
KS,Circle,2012300,Classroom Teachers,122.5
KS,Circle,2012300,Classroom teachers in their first year of teaching,2
KS,Circle,2012300,Classroom teachers in their second year of teaching,2
KS,Circle,2012300,Teachers absent more than 10 days of the school year,28
KS,Circle,2012300,High-School Counselors,7
KS,Turner-Kansas City,2012360,Classroom Teachers,254.23
KS,Turner-Kansas City,2012360,Classroom teachers in their first year of teaching,22
KS,Turner-Kansas City,2012360,Classroom teachers in their second year of teaching,24
KS,Turner-Kansas City,2012360,Teachers absent more than 10 days of the school year,35
KS,Turner-Kansas City,2012360,High-School Counselors,10
KS,Udall,2012390,Classroom Teachers,32.55
KS,Udall,2012390,Classroom teachers in their first year of teaching,5
KS,Udall,2012390,Classroom teachers in their second year of teaching,1
KS,Udall,2012390,Teachers absent more than 10 days of the school year,11.4
KS,Udall,2012390,High-School Counselors,1
MO,SCOTT CITY R-I,2915450,Classroom Teachers,92
MO,SCOTT CITY R-I,2915450,Classroom teachers in their first year of teaching,1
MO,SCOTT CITY R-I,2915450,Classroom teachers in their second year of teaching,3
MO,SCOTT CITY R-I,2915450,Teachers absent more than 10 days of the school year,15
MO,SCOTT CITY R-I,2915450,High-School Counselors,3
MO,INDEPENDENCE 30,2915480,Classroom Teachers,1021.38
MO,INDEPENDENCE 30,2915480,Classroom teachers in their first year of teaching,61
MO,INDEPENDENCE 30,2915480,Classroom teachers in their second year of teaching,57
MO,INDEPENDENCE 30,2915480,Teachers absent more than 10 days of the school year,171
MO,INDEPENDENCE 30,2915480,High-School Counselors,36
MO,JACKSON R-II,2915600,Classroom Teachers,328.77
MO,JACKSON R-II,2915600,Classroom teachers in their first year of teaching,28
MO,JACKSON R-II,2915600,Classroom teachers in their second year of teaching,30
MO,JACKSON R-II,2915600,Teachers absent more than 10 days of the school year,75
MO,JACKSON R-II,2915600,High-School Counselors,12
MO,JEFFERSON CITY,2916190,Classroom Teachers,665.84
MO,JEFFERSON CITY,2916190,Classroom teachers in their first year of teaching,39
MO,JEFFERSON CITY,2916190,Classroom teachers in their second year of teaching,39
MO,JEFFERSON CITY,2916190,Teachers absent more than 10 days of the school year,119
MO,JEFFERSON CITY,2916190,High-School Counselors,29.57
MO,JEFFERSON CO. R-VII,2916230,Classroom Teachers,83
MO,JEFFERSON CO. R-VII,2916230,Classroom teachers in their first year of teaching,4
MO,JEFFERSON CO. R-VII,2916230,Classroom teachers in their second year of teaching,3
MO,JEFFERSON CO. R-VII,2916230,Teachers absent more than 10 days of the school year,22
MO,JEFFERSON CO. R-VII,2916230,High-School Counselors,3
MO,JENNINGS,2916290,Classroom Teachers,160
MO,JENNINGS,2916290,Classroom teachers in their first year of teaching,2
MO,JENNINGS,2916290,Classroom teachers in their second year of teaching,3
MO,JENNINGS,2916290,Teachers absent more than 10 days of the school year,7.5
MO,JENNINGS,2916290,High-School Counselors,8
MO,JOPLIN SCHOOLS,2916350,Classroom Teachers,574.38
MO,JOPLIN SCHOOLS,2916350,Classroom teachers in their first year of teaching,52.47
MO,JOPLIN SCHOOLS,2916350,Classroom teachers in their second year of teaching,54
MO,JOPLIN SCHOOLS,2916350,Teachers absent more than 10 days of the school year,71
MO,JOPLIN SCHOOLS,2916350,High-School Counselors,21
MO,CLARK CO. R-I,2916380,Classroom Teachers,87
MO,CLARK CO. R-I,2916380,Classroom teachers in their first year of teaching,3
MO,CLARK CO. R-I,2916380,Classroom teachers in their second year of teaching,0
MO,CLARK CO. R-I,2916380,Teachers absent more than 10 days of the school year,2
MO,CLARK CO. R-I,2916380,High-School Counselors,3
MO,KANSAS CITY 33,2916400,Classroom Teachers,1052
MO,KANSAS CITY 33,2916400,Classroom teachers in their first year of teaching,227
MO,KANSAS CITY 33,2916400,Classroom teachers in their second year of teaching,135
MO,KANSAS CITY 33,2916400,Teachers absent more than 10 days of the school year,410
MO,KANSAS CITY 33,2916400,High-School Counselors,47
MO,KEARNEY R-I,2916450,Classroom Teachers,226.39
MO,KEARNEY R-I,2916450,Classroom teachers in their first year of teaching,10.7
MO,KEARNEY R-I,2916450,Classroom teachers in their second year of teaching,11.9
MO,KEARNEY R-I,2916450,Teachers absent more than 10 days of the school year,80
MO,KEARNEY R-I,2916450,High-School Counselors,8
MO,KENNETT 39,2916500,Classroom Teachers,146.72
MO,KENNETT 39,2916500,Classroom teachers in their first year of teaching,5
MO,KENNETT 39,2916500,Classroom teachers in their second year of teaching,4
MO,KENNETT 39,2916500,Teachers absent more than 10 days of the school year,40
MO,KENNETT 39,2916500,High-School Counselors,6
MO,KIRKSVILLE R-III,2916740,Classroom Teachers,201.74
MO,KIRKSVILLE R-III,2916740,Classroom teachers in their first year of teaching,16
MO,KIRKSVILLE R-III,2916740,Classroom teachers in their second year of teaching,8
MO,KIRKSVILLE R-III,2916740,Teachers absent more than 10 days of the school year,50
MO,KIRKSVILLE R-III,2916740,High-School Counselors,8
MO,KIRKWOOD R-VII,2916770,Classroom Teachers,394.32
MO,KIRKWOOD R-VII,2916770,Classroom teachers in their first year of teaching,12
MO,KIRKWOOD R-VII,2916770,Classroom teachers in their second year of teaching,20
MO,KIRKWOOD R-VII,2916770,Teachers absent more than 10 days of the school year,169
MO,KIRKWOOD R-VII,2916770,High-School Counselors,17
MO,KNOB NOSTER R-VIII,2916830,Classroom Teachers,132.81
MO,KNOB NOSTER R-VIII,2916830,Classroom teachers in their first year of teaching,6
MO,KNOB NOSTER R-VIII,2916830,Classroom teachers in their second year of teaching,7
MO,KNOB NOSTER R-VIII,2916830,Teachers absent more than 10 days of the school year,22
MO,KNOB NOSTER R-VIII,2916830,High-School Counselors,6
MO,LADUE,2917820,Classroom Teachers,349.3
MO,LADUE,2917820,Classroom teachers in their first year of teaching,12
MO,LADUE,2917820,Classroom teachers in their second year of teaching,12
MO,LADUE,2917820,Teachers absent more than 10 days of the school year,232
MO,LADUE,2917820,High-School Counselors,15
MO,LAMAR R-I,2917850,Classroom Teachers,100.56
MO,LAMAR R-I,2917850,Classroom teachers in their first year of teaching,2
MO,LAMAR R-I,2917850,Classroom teachers in their second year of teaching,4
MO,LAMAR R-I,2917850,Teachers absent more than 10 days of the school year,23
MO,LAMAR R-I,2917850,High-School Counselors,3.25
MO,LAQUEY R-V,2917880,Classroom Teachers,64
MO,LAQUEY R-V,2917880,Classroom teachers in their first year of teaching,7
MO,LAQUEY R-V,2917880,Classroom teachers in their second year of teaching,3
MO,LAQUEY R-V,2917880,Teachers absent more than 10 days of the school year,9
MO,LAQUEY R-V,2917880,High-School Counselors,3
MO,LATHROP R-II,2917970,Classroom Teachers,69.5
MO,LATHROP R-II,2917970,Classroom teachers in their first year of teaching,1
MO,LATHROP R-II,2917970,Classroom teachers in their second year of teaching,4
MO,LATHROP R-II,2917970,Teachers absent more than 10 days of the school year,12
MO,LATHROP R-II,2917970,High-School Counselors,3
MO,LAWSON R-XIV,2918220,Classroom Teachers,81.9
MO,LAWSON R-XIV,2918220,Classroom teachers in their first year of teaching,1
MO,LAWSON R-XIV,2918220,Classroom teachers in their second year of teaching,1
MO,LAWSON R-XIV,2918220,Teachers absent more than 10 days of the school year,18
MO,LAWSON R-XIV,2918220,High-School Counselors,3
MO,WEST ST. FRANCOIS CO. R-IV,2918240,Classroom Teachers,74
MO,WEST ST. FRANCOIS CO. R-IV,2918240,Classroom teachers in their first year of teaching,0
MO,WEST ST. FRANCOIS CO. R-IV,2918240,Classroom teachers in their second year of teaching,2
MO,WEST ST. FRANCOIS CO. R-IV,2918240,Teachers absent more than 10 days of the school year,12
MO,WEST ST. FRANCOIS CO. R-IV,2918240,High-School Counselors,3
MO,LEBANON R-III,2918270,Classroom Teachers,308.88
MO,LEBANON R-III,2918270,Classroom teachers in their first year of teaching,15.22
MO,LEBANON R-III,2918270,Classroom teachers in their second year of teaching,7.06
MO,LEBANON R-III,2918270,Teachers absent more than 10 days of the school year,93.09
MO,LEBANON R-III,2918270,High-School Counselors,12.72
MO,LEE'S SUMMIT R-VII,2918300,Classroom Teachers,1176.23
MO,LEE'S SUMMIT R-VII,2918300,Classroom teachers in their first year of teaching,38.52
MO,LEE'S SUMMIT R-VII,2918300,Classroom teachers in their second year of teaching,56.56
MO,LEE'S SUMMIT R-VII,2918300,Teachers absent more than 10 days of the school year,171
MO,LEE'S SUMMIT R-VII,2918300,High-School Counselors,40
MO,LEETON R-X,2918360,Classroom Teachers,32.75
MO,LEETON R-X,2918360,Classroom teachers in their first year of teaching,2
MO,LEETON R-X,2918360,Classroom teachers in their second year of teaching,3
MO,LEETON R-X,2918360,Teachers absent more than 10 days of the school year,6.25
MO,LEETON R-X,2918360,High-School Counselors,1
MO,LESTERVILLE R-IV,2918450,Classroom Teachers,37.32
MO,LESTERVILLE R-IV,2918450,Classroom teachers in their first year of teaching,2
MO,LESTERVILLE R-IV,2918450,Classroom teachers in their second year of teaching,4
MO,LESTERVILLE R-IV,2918450,Teachers absent more than 10 days of the school year,14.48
MO,LESTERVILLE R-IV,2918450,High-School Counselors,3
MO,LEXINGTON R-V,2918480,Classroom Teachers,72
MO,LEXINGTON R-V,2918480,Classroom teachers in their first year of teaching,10
MO,LEXINGTON R-V,2918480,Classroom teachers in their second year of teaching,9
MO,LEXINGTON R-V,2918480,Teachers absent more than 10 days of the school year,8
MO,LEXINGTON R-V,2918480,High-School Counselors,3
MO,LIBERAL R-II,2918510,Classroom Teachers,34.77
MO,LIBERAL R-II,2918510,Classroom teachers in their first year of teaching,3
MO,LIBERAL R-II,2918510,Classroom teachers in their second year of teaching,0
MO,LIBERAL R-II,2918510,Teachers absent more than 10 days of the school year,9.5
MO,LIBERAL R-II,2918510,High-School Counselors,1.5
MO,LIBERTY 53,2918540,Classroom Teachers,829.76
MO,LIBERTY 53,2918540,Classroom teachers in their first year of teaching,29.2
MO,LIBERTY 53,2918540,Classroom teachers in their second year of teaching,21
MO,LIBERTY 53,2918540,Teachers absent more than 10 days of the school year,580
MO,LIBERTY 53,2918540,High-School Counselors,32.4
MO,LINDBERGH SCHOOLS,2918690,Classroom Teachers,427.16
MO,LINDBERGH SCHOOLS,2918690,Classroom teachers in their first year of teaching,2
MO,LINDBERGH SCHOOLS,2918690,Classroom teachers in their second year of teaching,30
MO,LINDBERGH SCHOOLS,2918690,Teachers absent more than 10 days of the school year,98
MO,LINDBERGH SCHOOLS,2918690,High-School Counselors,16.5
MO,LOCKWOOD R-I,2919140,Classroom Teachers,26.75
MO,LOCKWOOD R-I,2919140,Classroom teachers in their first year of teaching,1
MO,LOCKWOOD R-I,2919140,Classroom teachers in their second year of teaching,2
MO,LOCKWOOD R-I,2919140,Teachers absent more than 10 days of the school year,2
MO,LOCKWOOD R-I,2919140,High-School Counselors,2
MO,LOGAN-ROGERSVILLE R-VIII,2919170,Classroom Teachers,158.35
MO,LOGAN-ROGERSVILLE R-VIII,2919170,Classroom teachers in their first year of teaching,11
MO,LOGAN-ROGERSVILLE R-VIII,2919170,Classroom teachers in their second year of teaching,7
