Lea State,LEA,ID,Sex,Total
NC,Iredell-Statesville Schools,3702310,F,1238
ME,Jonesport Public Schools,2307100,M,19
ME,Jonesport Public Schools,2307100,F,16
NH,Hooksett School District,3303870,M,59
NH,Hooksett School District,3303870,F,60
CT,LITCHFIELD SCHOOL DISTRICT,902220,M,21
CT,LITCHFIELD SCHOOL DISTRICT,902220,F,16
CT,REGIONAL SCHOOL DISTRICT 16,903538,M,80
CT,REGIONAL SCHOOL DISTRICT 16,903538,F,65
NC,Durham Public Schools,3701260,M,3205
NC,Durham Public Schools,3701260,F,2945
NC,Ashe County Schools,3700210,M,159
NC,Ashe County Schools,3700210,F,134
NH,Sanborn Regional School District,3306080,M,68
NH,Sanborn Regional School District,3306080,F,73
MA,Berkshire Hills,2502530,M,162
MA,Berkshire Hills,2502530,F,155
MA,Haverhill,2505970,M,899
MA,Haverhill,2505970,F,813
SC,Horry 01,4502490,M,3624
SC,Horry 01,4502490,F,3263
MA,Westborough,2512600,M,96
MA,Westborough,2512600,F,118
VA,FREDERICK CO PBLC SCHS,5101470,M,887
VA,FREDERICK CO PBLC SCHS,5101470,F,836
MA,Gill-Montague,2505270,M,76
MA,Gill-Montague,2505270,F,84
MA,Waltham,2512000,M,420
MA,Waltham,2512000,F,353
ME,RSU 09,2314809,M,236
ME,RSU 09,2314809,F,202
ME,MSAD 27,2311100,M,55
ME,MSAD 27,2311100,F,50
SC,Saluda 01,4503460,M,180
SC,Saluda 01,4503460,F,140
VA,MANASSAS CITY PBLC SCHS,5102360,M,646
VA,MANASSAS CITY PBLC SCHS,5102360,F,614
NH,Winnisquam Regional School District,3307300,M,129
NH,Winnisquam Regional School District,3307300,F,94
CT,WATERBURY SCHOOL DISTRICT,904830,M,1494
CT,WATERBURY SCHOOL DISTRICT,904830,F,1271
CT,BRIDGEPORT SCHOOL DISTRICT,900450,M,2012
CT,BRIDGEPORT SCHOOL DISTRICT,900450,F,1801
ME,RSU 23,2314784,M,87
ME,RSU 23,2314784,F,84
NH,Litchfield School District,3304350,M,80
NH,Litchfield School District,3304350,F,52
MA,Lawrence,2506660,M,1936
MA,Lawrence,2506660,F,1709
VA,NORTHAMPTON CO PBLC SCHS,5102710,M,98
VA,NORTHAMPTON CO PBLC SCHS,5102710,F,99
MA,Dedham,2504050,M,154
MA,Dedham,2504050,F,189
ME,RSU 87/MSAD 23,2310980,M,32
ME,RSU 87/MSAD 23,2310980,F,45
VA,BOTETOURT CO PBLC SCHS,5100420,M,147
VA,BOTETOURT CO PBLC SCHS,5100420,F,141
ME,RSU 26,2314778,M,46
ME,RSU 26,2314778,F,59
ME,Brunswick Public Schools,2303780,M,160
ME,Brunswick Public Schools,2303780,F,132
ME,RSU 40/MSAD 40,2311550,M,217
ME,RSU 40/MSAD 40,2311550,F,189
CT,CLINTON SCHOOL DISTRICT,900810,M,61
CT,CLINTON SCHOOL DISTRICT,900810,F,57
MA,Pioneer Valley,2509600,M,25
MA,Pioneer Valley,2509600,F,25
NC,Asheville City Schools,3700270,M,312
NC,Asheville City Schools,3700270,F,364
MA,Wakefield,2511910,M,129
MA,Wakefield,2511910,F,132
NC,Wilkes County Schools,3704950,M,555
NC,Wilkes County Schools,3704950,F,521
MA,West Bridgewater,2512420,M,38
MA,West Bridgewater,2512420,F,40
CT,SUFFIELD SCHOOL DISTRICT,904470,M,67
CT,SUFFIELD SCHOOL DISTRICT,904470,F,89
ME,RSU 15/MSAD 15,2310710,M,127
ME,RSU 15/MSAD 15,2310710,F,143
NH,Moultonborough School District,3304960,M,33
NH,Moultonborough School District,3304960,F,36
MA,Clinton,2503750,M,132
MA,Clinton,2503750,F,127
ME,Auburn Public Schools,2302610,M,368
ME,Auburn Public Schools,2302610,F,416
MA,Somerville,2510890,M,362
MA,Somerville,2510890,F,307
VA,FALLS CHURCH CITY PBLC SCHS,5101290,M,63
VA,FALLS CHURCH CITY PBLC SCHS,5101290,F,45
DC,Friendship PCS,1100008,M,480
DC,Friendship PCS,1100008,F,409
MA,Duxbury,2504410,M,79
MA,Duxbury,2504410,F,81
NH,Hillsboro Deering Coop School District,3303750,M,138
NH,Hillsboro Deering Coop School District,3303750,F,102
DC,Capital City PCS,1100035,M,89
DC,Capital City PCS,1100035,F,79
MA,Saugus,2510500,M,259
MA,Saugus,2510500,F,237
ME,RSU 72/MSAD 72,2314765,M,52
ME,RSU 72/MSAD 72,2314765,F,47
VA,PITTSYLVANIA CO PBLC SCHS,5102940,M,675
VA,PITTSYLVANIA CO PBLC SCHS,5102940,F,594
MA,Melrose,2507620,M,97
MA,Melrose,2507620,F,123
NC,Transylvania County Schools,3704530,M,296
NC,Transylvania County Schools,3704530,F,276
VA,FAIRFAX CO PBLC SCHS,5101260,M,7699
VA,FAIRFAX CO PBLC SCHS,5101260,F,7425
ME,Biddeford Public Schools,2303150,M,355
ME,Biddeford Public Schools,2303150,F,291
MA,Lynn,2507110,M,1716
MA,Lynn,2507110,F,1428
NH,Salem School District,3306060,M,184
NH,Salem School District,3306060,F,181
CT,NEWINGTON SCHOOL DISTRICT,902880,M,131
CT,NEWINGTON SCHOOL DISTRICT,902880,F,117
CT,THOMPSON SCHOOL DISTRICT,904530,M,57
CT,THOMPSON SCHOOL DISTRICT,904530,F,46
MA,Granby,2505400,M,37
MA,Granby,2505400,F,20
MA,Spencer-E Brookfield,2500002,M,130
MA,Spencer-E Brookfield,2500002,F,110
CT,STAMFORD SCHOOL DISTRICT,904320,M,822
CT,STAMFORD SCHOOL DISTRICT,904320,F,764
CT,STAFFORD SCHOOL DISTRICT,904290,M,77
CT,STAFFORD SCHOOL DISTRICT,904290,F,56
RI,Pawtucket,4400840,M,1205
RI,Pawtucket,4400840,F,1043
DC,Cesar Chavez PCS for Public Policy,1100005,M,244
DC,Cesar Chavez PCS for Public Policy,1100005,F,203
NC,Halifax County Schools,3701950,M,360
NC,Halifax County Schools,3701950,F,313
MA,Quincy,2509870,M,595
MA,Quincy,2509870,F,534
ME,RSU 29/MSAD 29,2311160,M,119
ME,RSU 29/MSAD 29,2311160,F,101
VA,ALBEMARLE CO PBLC SCHS,5100090,M,531
VA,ALBEMARLE CO PBLC SCHS,5100090,F,480
DC,KIPP DC PCS,1100031,M,759
DC,KIPP DC PCS,1100031,F,708
CT,WINDHAM SCHOOL DISTRICT,905190,M,223
CT,WINDHAM SCHOOL DISTRICT,905190,F,199
MA,Sudbury,2511340,M,54
MA,Sudbury,2511340,F,47
VA,KING WILLIAM CO PBLC SCHS,5102120,M,168
VA,KING WILLIAM CO PBLC SCHS,5102120,F,142
ME,RSU 12,2314780,M,82
ME,RSU 12,2314780,F,54
MA,Ware,2512030,M,113
MA,Ware,2512030,F,93
MA,Northbridge,2508940,M,157
MA,Northbridge,2508940,F,132
SC,York 02,4503840,M,449
SC,York 02,4503840,F,360
MA,Westford,2512660,M,83
MA,Westford,2512660,F,93
MA,Somerset,2510860,M,58
MA,Somerset,2510860,F,61
CT,BROOKFIELD SCHOOL DISTRICT,900540,M,60
CT,BROOKFIELD SCHOOL DISTRICT,900540,F,62
CT,RIDGEFIELD SCHOOL DISTRICT,903810,M,140
CT,RIDGEFIELD SCHOOL DISTRICT,903810,F,146
RI,North Providence,4400780,M,342
RI,North Providence,4400780,F,253
SC,Greenville 01,4502310,M,4817
SC,Greenville 01,4502310,F,4130
SC,Anderson 03,4500840,M,247
SC,Anderson 03,4500840,F,225
MA,Medfield,2507530,M,46
MA,Medfield,2507530,F,43
NC,Jackson County Public Schools,3702340,M,431
NC,Jackson County Public Schools,3702340,F,403
ME,Winthrop Public Schools,2313970,M,70
ME,Winthrop Public Schools,2313970,F,73
RI,Johnston,4400540,M,382
RI,Johnston,4400540,F,340
CT,SOUTHINGTON SCHOOL DISTRICT,904230,M,136
CT,SOUTHINGTON SCHOOL DISTRICT,904230,F,150
CT,WATERFORD SCHOOL DISTRICT,904860,M,80
CT,WATERFORD SCHOOL DISTRICT,904860,F,89
VA,RICHMOND CITY PBLC SCHS,5103240,M,2144
VA,RICHMOND CITY PBLC SCHS,5103240,F,2054
CT,EAST HAMPTON SCHOOL DISTRICT,901230,M,58
CT,EAST HAMPTON SCHOOL DISTRICT,901230,F,50
VA,SUSSEX CO PBLC SCHS,5103780,M,119
VA,SUSSEX CO PBLC SCHS,5103780,F,97
NC,Richmond County Schools,3703870,M,552
NC,Richmond County Schools,3703870,F,447
MA,Triton,2511740,M,162
MA,Triton,2511740,F,145
MA,East Longmeadow,2504500,M,92
MA,East Longmeadow,2504500,F,108
NC,Wilson County Schools,3705020,M,911
NC,Wilson County Schools,3705020,F,707
MA,Tyngsborough,2511760,M,77
MA,Tyngsborough,2511760,F,64
NH,Sunapee School District,3306540,M,13
NH,Sunapee School District,3306540,F,8
CT,NEW CANAAN SCHOOL DISTRICT,902700,M,50
CT,NEW CANAAN SCHOOL DISTRICT,902700,F,47
RI,Cranston,4400240,M,1194
RI,Cranston,4400240,F,1067
NC,Hyde County Schools,3702280,M,55
NC,Hyde County Schools,3702280,F,45
MA,Gloucester,2505280,M,206
MA,Gloucester,2505280,F,236
RI,Chariho,4400150,M,172
RI,Chariho,4400150,F,172
VA,WISE CO PBLC SCHS,5104080,M,489
VA,WISE CO PBLC SCHS,5104080,F,417
CT,STONINGTON SCHOOL DISTRICT,904380,M,48
CT,STONINGTON SCHOOL DISTRICT,904380,F,62
MA,Rockport,2510200,M,64
MA,Rockport,2510200,F,66
MA,Oxford,2509270,M,121
MA,Oxford,2509270,F,96
ME,Falmouth Public Schools,2305670,M,79
ME,Falmouth Public Schools,2305670,F,68
CT,DARIEN SCHOOL DISTRICT,901050,M,107
CT,DARIEN SCHOOL DISTRICT,901050,F,66
VA,WINCHESTER CITY PBLC SCHS,5104050,M,320
VA,WINCHESTER CITY PBLC SCHS,5104050,F,296
ME,Lewiston Public Schools,2307320,M,597
ME,Lewiston Public Schools,2307320,F,572
NH,Gorham Randolph Shelburne Coop School District,3300035,M,18
NH,Gorham Randolph Shelburne Coop School District,3300035,F,24
CT,CAPITOL REGION EDUCATION COUN,900700,M,504
CT,CAPITOL REGION EDUCATION COUN,900700,F,602
VA,ROCKINGHAM CO PBLC SCHS,5103390,M,439
VA,ROCKINGHAM CO PBLC SCHS,5103390,F,374
VA,GLOUCESTER CO PBLC SCHS,5101620,M,336
VA,GLOUCESTER CO PBLC SCHS,5101620,F,270
MA,Hingham,2506090,M,108
MA,Hingham,2506090,F,93
NC,Surry County Schools,3704410,M,588
NC,Surry County Schools,3704410,F,541
MA,Millbury,2507890,M,63
MA,Millbury,2507890,F,41
SC,Fairfield 01,4502100,M,205
SC,Fairfield 01,4502100,F,178
SC,Spartanburg 06,4503630,M,885
SC,Spartanburg 06,4503630,F,872
VA,HOPEWELL CITY PBLC SCHS,5101980,M,340
VA,HOPEWELL CITY PBLC SCHS,5101980,F,332
VA,MATHEWS CO PBLC SCHS,5102430,M,84
VA,MATHEWS CO PBLC SCHS,5102430,F,82
NC,Washington County Schools,3704800,M,121
NC,Washington County Schools,3704800,F,101
SC,Barnwell 29,4501050,M,91
SC,Barnwell 29,4501050,F,82
VA,APPOMATTOX CO PBLC SCHS,5100240,M,121
VA,APPOMATTOX CO PBLC SCHS,5100240,F,107
NC,Public Schools of Robeson County,3703930,M,3112
NC,Public Schools of Robeson County,3703930,F,2627
NC,Craven County Schools,3703310,M,1203
NC,Craven County Schools,3703310,F,1007
RI,Newport,4400720,M,330
RI,Newport,4400720,F,310
NC,Montgomery County Schools,3703060,M,382
NC,Montgomery County Schools,3703060,F,296
MA,Everett,2504770,M,732
MA,Everett,2504770,F,632
SC,Lexington 02,4502730,M,994
SC,Lexington 02,4502730,F,905
NC,Whiteville City Schools,3704920,M,241
NC,Whiteville City Schools,3704920,F,198
ME,RSU 49/MSAD 49,2314330,M,205
ME,RSU 49/MSAD 49,2314330,F,226
MA,Needham,2508370,M,127
MA,Needham,2508370,F,164
MA,Ralph C Mahar,2509900,M,37
MA,Ralph C Mahar,2509900,F,41
SC,Bamberg 01,4500930,M,131
SC,Bamberg 01,4500930,F,96
NC,Roanoke Rapids City Schools,3703900,M,276
NC,Roanoke Rapids City Schools,3703900,F,261
VA,PAGE CO PBLC SCHS,5102850,M,217
VA,PAGE CO PBLC SCHS,5102850,F,194
VA,PATRICK CO PBLC SCHS,5102880,M,150
VA,PATRICK CO PBLC SCHS,5102880,F,165
SC,Lexington 03,4502760,M,113
SC,Lexington 03,4502760,F,88
NC,Hoke County Schools,3702250,M,761
NC,Hoke County Schools,3702250,F,652
NC,Greene County Schools,3701830,M,222
NC,Greene County Schools,3701830,F,191
SC,Dillon 04,4501920,M,487
SC,Dillon 04,4501920,F,461
VA,ALEXANDRIA CITY PBLC SCHS,5100120,M,665
VA,ALEXANDRIA CITY PBLC SCHS,5100120,F,566
MA,Amesbury,2501860,M,181
MA,Amesbury,2501860,F,138
ME,Waterville Public Schools,2313350,M,237
ME,Waterville Public Schools,2313350,F,262
MA,North Andover,2508700,M,229
MA,North Andover,2508700,F,226
NC,Madison County Schools,3702820,M,187
NC,Madison County Schools,3702820,F,165
SC,Oconee 01,4503060,M,806
SC,Oconee 01,4503060,F,765
RI,East Greenwich,4400300,M,39
RI,East Greenwich,4400300,F,52
CT,TORRINGTON SCHOOL DISTRICT,904590,M,276
CT,TORRINGTON SCHOOL DISTRICT,904590,F,223
CT,NEW MILFORD SCHOOL DISTRICT,902850,M,187
CT,NEW MILFORD SCHOOL DISTRICT,902850,F,129
CT,MERIDEN SCHOOL DISTRICT,902400,M,518
CT,MERIDEN SCHOOL DISTRICT,902400,F,486
VA,ACCOMACK CO PBLC SCHS,5100060,M,242
VA,ACCOMACK CO PBLC SCHS,5100060,F,225
MA,Dennis-Yarmouth,2504140,M,278
MA,Dennis-Yarmouth,2504140,F,272
NH,Lincoln-Woodstock School District,3304260,M,26
NH,Lincoln-Woodstock School District,3304260,F,15
SC,York 01,4503810,M,462
SC,York 01,4503810,F,378
NC,Chapel Hill-Carrboro City Schools,3700720,M,609
NC,Chapel Hill-Carrboro City Schools,3700720,F,594
VA,HALIFAX CO PBLC SCHS,5101770,M,408
VA,HALIFAX CO PBLC SCHS,5101770,F,368
MA,Monomoy Regional School District,2500544,M,98
MA,Monomoy Regional School District,2500544,F,126
SC,Spartanburg 01,4503480,M,380
SC,Spartanburg 01,4503480,F,346
ME,RSU 31/MSAD 31,2311250,M,49
ME,RSU 31/MSAD 31,2311250,F,37
CT,MONTVILLE SCHOOL DISTRICT,902580,M,78
CT,MONTVILLE SCHOOL DISTRICT,902580,F,71
NH,Merrimack Valley School District,3304760,M,188
NH,Merrimack Valley School District,3304760,F,143
MA,Bellingham,2502460,M,157
MA,Bellingham,2502460,F,121
SC,Edgefield 01,4502070,M,234
SC,Edgefield 01,4502070,F,209
NH,Milton School District,3300616,M,50
NH,Milton School District,3300616,F,45
SC,Laurens 56,4502640,M,317
SC,Laurens 56,4502640,F,280
NH,Farmington School District,3303000,M,99
NH,Farmington School District,3303000,F,74
NH,Rochester School District,3305940,M,323
NH,Rochester School District,3305940,F,257
MA,Mohawk Trail,2507990,M,56
MA,Mohawk Trail,2507990,F,44
MA,Medway,2507590,M,90
MA,Medway,2507590,F,92
VA,SUFFOLK CITY PBLC SCHS,5103710,M,731
VA,SUFFOLK CITY PBLC SCHS,5103710,F,659
MA,North Attleborough,2508730,M,180
MA,North Attleborough,2508730,F,170
VA,ROANOKE CITY PBLC SCHS,5103300,M,1219
VA,ROANOKE CITY PBLC SCHS,5103300,F,1103
MA,Pittsfield,2509630,M,637
MA,Pittsfield,2509630,F,641
CT,BRANFORD SCHOOL DISTRICT,900420,M,112
CT,BRANFORD SCHOOL DISTRICT,900420,F,118
VA,HARRISONBURG CITY PBLC SCHS,5101860,M,384
VA,HARRISONBURG CITY PBLC SCHS,5101860,F,289
NC,Martin County Schools,3702880,M,288
NC,Martin County Schools,3702880,F,247
CT,GREENWICH SCHOOL DISTRICT,901710,M,201
CT,GREENWICH SCHOOL DISTRICT,901710,F,177
SC,Anderson 05,4500900,M,1200
SC,Anderson 05,4500900,F,1189
CT,FARMINGTON SCHOOL DISTRICT,901560,M,111
CT,FARMINGTON SCHOOL DISTRICT,901560,F,78
VA,MONTGOMERY CO PBLC SCHS,5102520,M,494
VA,MONTGOMERY CO PBLC SCHS,5102520,F,463
SC,Williamsburg 01,4503780,M,355
SC,Williamsburg 01,4503780,F,333
ME,RSU 14,2314793,M,176
ME,RSU 14,2314793,F,171
CT,REGIONAL SCHOOL DISTRICT 07,903720,M,9
CT,REGIONAL SCHOOL DISTRICT 07,903720,F,15
MA,Sutton,2511400,M,61
MA,Sutton,2511400,F,39
SC,Florence 01,4502130,M,1649
SC,Florence 01,4502130,F,1467
VA,WYTHE CO PBLC SCHS,5104110,M,335
VA,WYTHE CO PBLC SCHS,5104110,F,266
CT,NORWICH SCHOOL DISTRICT,903120,M,210
CT,NORWICH SCHOOL DISTRICT,903120,F,170
NC,Camden County Schools,3700600,M,118
NC,Camden County Schools,3700600,F,107
NH,Franklin School District,3303090,M,128
NH,Franklin School District,3303090,F,126
SC,Kershaw 01,4502550,M,787
SC,Kershaw 01,4502550,F,729
RI,Coventry,4400210,M,333
RI,Coventry,4400210,F,356
CT,OXFORD SCHOOL DISTRICT,903240,M,94
CT,OXFORD SCHOOL DISTRICT,903240,F,94
MA,Canton,2503300,M,100
MA,Canton,2503300,F,111
MA,Webster,2512240,M,194
MA,Webster,2512240,F,181
NH,Jaffrey-Rindge Coop School District,3304030,M,91
NH,Jaffrey-Rindge Coop School District,3304030,F,75
MA,Maynard,2507500,M,66
MA,Maynard,2507500,F,80
NC,Yadkin County Schools,3705040,M,326
NC,Yadkin County Schools,3705040,F,285
MA,Reading,2509990,M,76
MA,Reading,2509990,F,72
VA,LOUDOUN CO PBLC SCHS,5102250,M,3013
VA,LOUDOUN CO PBLC SCHS,5102250,F,2919
MA,Bridgewater-Raynham,2503030,M,213
MA,Bridgewater-Raynham,2503030,F,182
VA,MIDDLESEX CO PBLC SCHS,5102490,M,94
VA,MIDDLESEX CO PBLC SCHS,5102490,F,81
VA,RUSSELL CO PBLC SCHS,5103420,M,315
VA,RUSSELL CO PBLC SCHS,5103420,F,313
CT,MANCHESTER SCHOOL DISTRICT,902310,M,524
CT,MANCHESTER SCHOOL DISTRICT,902310,F,520
CT,ROCKY HILL SCHOOL DISTRICT,903840,M,57
CT,ROCKY HILL SCHOOL DISTRICT,903840,F,60
ME,RSU 01 - LKRSU,2314772,M,180
ME,RSU 01 - LKRSU,2314772,F,176
NC,Alleghany County Schools,3700120,M,103
NC,Alleghany County Schools,3700120,F,105
CT,CANTON SCHOOL DISTRICT,900690,M,48
CT,CANTON SCHOOL DISTRICT,900690,F,45
RI,East Providence,4400330,M,594
RI,East Providence,4400330,F,530
SC,Beaufort 01,4501110,M,1286
SC,Beaufort 01,4501110,F,1207
VA,PETERSBURG CITY PBLC SCHS,5102910,M,547
VA,PETERSBURG CITY PBLC SCHS,5102910,F,488
CT,TOLLAND SCHOOL DISTRICT,904560,M,51
CT,TOLLAND SCHOOL DISTRICT,904560,F,50
CT,BARKHAMSTED SCHOOL DISTRICT,900150,M,2
CT,BARKHAMSTED SCHOOL DISTRICT,900150,F,5
SC,Cherokee 01,4501500,M,878
SC,Cherokee 01,4501500,F,756
NC,Person County Schools,3703630,M,405
NC,Person County Schools,3703630,F,300
MA,Cambridge,2503270,M,570
MA,Cambridge,2503270,F,550
RI,Bristol Warren,4400065,M,296
RI,Bristol Warren,4400065,F,286
VA,COVINGTON CITY PBLC SCHS,5100990,M,85
VA,COVINGTON CITY PBLC SCHS,5100990,F,80
NH,Laconia School District,3304140,M,197
NH,Laconia School District,3304140,F,171
NC,Clay County Schools,3700870,M,98
NC,Clay County Schools,3700870,F,83
CT,CHESHIRE SCHOOL DISTRICT,900750,M,119
CT,CHESHIRE SCHOOL DISTRICT,900750,F,78
SC,Pickens 01,4503330,M,1283
SC,Pickens 01,4503330,F,1218
ME,RSU 79/MSAD 01,2310860,M,181
ME,RSU 79/MSAD 01,2310860,F,157
ME,RSU 83/MSAD 13,2310650,M,25
ME,RSU 83/MSAD 13,2310650,F,29
CT,REGIONAL SCHOOL DISTRICT 10,903520,M,67
CT,REGIONAL SCHOOL DISTRICT 10,903520,F,91
RI,Westerly,4401170,M,192
RI,Westerly,4401170,F,206
ME,RSU 38,2314788,M,88
ME,RSU 38,2314788,F,111
MA,Brockton,2503090,M,2057
MA,Brockton,2503090,F,1824
MA,Wayland,2512210,M,56
MA,Wayland,2512210,F,67
MA,Lexington,2506840,M,111
MA,Lexington,2506840,F,110
SC,Colleton 01,4501830,M,659
SC,Colleton 01,4501830,F,581
NC,Lee County Schools,3702560,M,613
NC,Lee County Schools,3702560,F,554
VA,SHENANDOAH CO PBLC SCHS,5103510,M,395
VA,SHENANDOAH CO PBLC SCHS,5103510,F,389
MA,Longmeadow,2506990,M,71
MA,Longmeadow,2506990,F,79
NH,Merrimack School District,3304740,M,232
NH,Merrimack School District,3304740,F,213
NC,Johnston County Public Schools,3702370,M,2366
NC,Johnston County Public Schools,3702370,F,2044
NH,Newport School District,3305310,M,145
NH,Newport School District,3305310,F,135
MA,Concord,2503840,M,46
MA,Concord,2503840,F,42
MA,Andover,2501950,M,199
MA,Andover,2501950,F,231
SC,Spartanburg 03,4503540,M,276
SC,Spartanburg 03,4503540,F,217
MA,Southwick-Tolland-Granville Regional School District,2500013,M,74
MA,Southwick-Tolland-Granville Regional School District,2500013,F,74
ME,RSU 55/MSAD 55,2314190,M,97
ME,RSU 55/MSAD 55,2314190,F,81
NH,Newfound Area School District,3305220,M,134
NH,Newfound Area School District,3305220,F,106
VA,BEDFORD CO PBLC SCHS,5100360,M,444
VA,BEDFORD CO PBLC SCHS,5100360,F,468
VA,CAROLINE CO PBLC SCHS,5100660,M,532
VA,CAROLINE CO PBLC SCHS,5100660,F,489
MA,Northborough,2508880,M,51
MA,Northborough,2508880,F,40
NC,Pitt County Schools,3700012,M,1691
NC,Pitt County Schools,3700012,F,1430
MA,Westwood,2512810,M,53
MA,Westwood,2512810,F,65
ME,RSU 05,2314789,M,97
ME,RSU 05,2314789,F,89
RI,Smithfield,4400990,M,79
RI,Smithfield,4400990,F,93
MA,Malden,2507170,M,560
MA,Malden,2507170,F,449
NC,Catawba County Schools,3700690,M,1159
NC,Catawba County Schools,3700690,F,971
NC,Randolph County School System,3703780,M,1045
NC,Randolph County School System,3703780,F,1001
NH,Windham School District,3307170,M,116
NH,Windham School District,3307170,F,99
VA,LANCASTER CO PBLC SCHS,5102160,M,83
VA,LANCASTER CO PBLC SCHS,5102160,F,83
MA,Norton,2509000,M,110
MA,Norton,2509000,F,126
ME,Augusta Public Schools,2302640,M,287
ME,Augusta Public Schools,2302640,F,268
DC,District of Columbia Public Schools,1100030,M,7826
DC,District of Columbia Public Schools,1100030,F,7035
VA,BUCKINGHAM CO PBLC SCHS,5100540,M,131
VA,BUCKINGHAM CO PBLC SCHS,5100540,F,135
VA,HANOVER CO PBLC SCHS,5101830,M,432
VA,HANOVER CO PBLC SCHS,5101830,F,386
CT,MIDDLETOWN SCHOOL DISTRICT,902490,M,170
CT,MIDDLETOWN SCHOOL DISTRICT,902490,F,200
SC,Anderson 02,4500810,M,98
SC,Anderson 02,4500810,F,111
RI,Portsmouth,4400870,M,113
RI,Portsmouth,4400870,F,132
VA,NELSON CO PBLC SCHS,5102580,M,121
VA,NELSON CO PBLC SCHS,5102580,F,97
SC,Dorchester 04,4500002,M,153
SC,Dorchester 04,4500002,F,136
MA,Falmouth,2504860,M,217
MA,Falmouth,2504860,F,246
RI,Blackstone Valley Prep  A RI Mayoral Academy,4400015,M,81
RI,Blackstone Valley Prep  A RI Mayoral Academy,4400015,F,90
NC,Gates County Schools,3701680,M,177
NC,Gates County Schools,3701680,F,162
MA,Quabbin,2500001,M,147
MA,Quabbin,2500001,F,142
ME,Westbrook Public Schools,2313560,M,258
ME,Westbrook Public Schools,2313560,F,240
ME,RSU 59/MSAD 59,2314560,M,78
ME,RSU 59/MSAD 59,2314560,F,55
VA,POWHATAN CO PBLC SCHS,5103030,M,159
VA,POWHATAN CO PBLC SCHS,5103030,F,108
CT,THOMASTON SCHOOL DISTRICT,904500,M,34
CT,THOMASTON SCHOOL DISTRICT,904500,F,32
NC,Warren County Schools,3704740,M,337
NC,Warren County Schools,3704740,F,304
NC,Scotland County Schools,3704200,M,566
NC,Scotland County Schools,3704200,F,520
VA,PORTSMOUTH CITY PBLC SCHS,5103000,M,1336
VA,PORTSMOUTH CITY PBLC SCHS,5103000,F,1169
NC,Cherokee County Schools,3700780,M,312
NC,Cherokee County Schools,3700780,F,277
NC,Henderson County Schools,3702100,M,805
NC,Henderson County Schools,3702100,F,708
MA,Fall River,2504830,M,1421
MA,Fall River,2504830,F,1265
CT,GRANBY SCHOOL DISTRICT,901680,M,40
CT,GRANBY SCHOOL DISTRICT,901680,F,48
VA,POQUOSON CITY PBLC SCHS,5102980,M,72
VA,POQUOSON CITY PBLC SCHS,5102980,F,74
VA,COLONIAL HEIGHTS CITY PBLC SCHS,5100960,M,179
VA,COLONIAL HEIGHTS CITY PBLC SCHS,5100960,F,190
MA,Scituate,2510560,M,119
MA,Scituate,2510560,F,97
NH,Fall Mountain Regional School District,3302990,M,135
NH,Fall Mountain Regional School District,3302990,F,120
MA,Randolph,2509930,M,371
MA,Randolph,2509930,F,272
MA,Westfield,2512630,M,431
MA,Westfield,2512630,F,449
ME,RSU 75/MSAD 75,2314768,M,112
ME,RSU 75/MSAD 75,2314768,F,141
CT,REGIONAL SCHOOL DISTRICT 17,903539,M,30
CT,REGIONAL SCHOOL DISTRICT 17,903539,F,40
SC,Chesterfield 01,4501560,M,655
SC,Chesterfield 01,4501560,F,586
VA,HAMPTON CITY PBLC SCHS,5101800,M,1637
VA,HAMPTON CITY PBLC SCHS,5101800,F,1361
MA,Norwell,2509030,M,69
MA,Norwell,2509030,F,64
SC,Anderson 01,4500780,M,610
SC,Anderson 01,4500780,F,545
NH,Hinsdale School District,3303780,M,62
NH,Hinsdale School District,3303780,F,40
ME,RSU 88/MSAD 24,2311010,M,33
ME,RSU 88/MSAD 24,2311010,F,34
NC,Bertie County Schools,3700360,M,224
NC,Bertie County Schools,3700360,F,181
MA,Ayer Shirley School District,2500542,M,92
MA,Ayer Shirley School District,2500542,F,74
MA,Weston,2512750,M,59
MA,Weston,2512750,F,73
VA,SMYTH CO PBLC SCHS,5103520,M,333
VA,SMYTH CO PBLC SCHS,5103520,F,297
ME,Winslow Schools,2313860,M,127
ME,Winslow Schools,2313860,F,98
CT,REGIONAL SCHOOL DISTRICT 14,903536,M,68
CT,REGIONAL SCHOOL DISTRICT 14,903536,F,76
VA,PRINCE EDWARD CO PBLC SCHS,5103060,M,170
VA,PRINCE EDWARD CO PBLC SCHS,5103060,F,180
SC,Clarendon 01,4501740,M,57
