Lea State,LEA,ID,Category,Total
CA,San Ramon Valley Unified,635130,Biology,102
CA,San Ramon Valley Unified,635130,Chemistry,85
CA,San Ramon Valley Unified,635130,Physics,36
CA,Wiseburn Unified,601428,Algebra1,0
CA,Wiseburn Unified,601428,Geometry,0
CA,Wiseburn Unified,601428,Algebra2,0
CA,Wiseburn Unified,601428,Adv_Math,0
CA,Wiseburn Unified,601428,Calculus,0
CA,Wiseburn Unified,601428,Biology,0
CA,Wiseburn Unified,601428,Chemistry,0
CA,Wiseburn Unified,601428,Physics,0
CA,Santa Rosa High,635830,Algebra1,30
CA,Santa Rosa High,635830,Geometry,74
CA,Santa Rosa High,635830,Algebra2,45
CA,Santa Rosa High,635830,Adv_Math,27
CA,Santa Rosa High,635830,Calculus,7
CA,Santa Rosa High,635830,Biology,116
CA,Santa Rosa High,635830,Chemistry,35
CA,Santa Rosa High,635830,Physics,27
CA,Napa County Office of Education,691022,Algebra1,4
CA,Napa County Office of Education,691022,Geometry,0
CA,Napa County Office of Education,691022,Algebra2,1
CA,Napa County Office of Education,691022,Adv_Math,0
CA,Napa County Office of Education,691022,Calculus,0
CA,Napa County Office of Education,691022,Biology,0
CA,Napa County Office of Education,691022,Chemistry,0
CA,Napa County Office of Education,691022,Physics,0
CA,Fullerton Joint Union High School District,614760,Algebra1,98
CA,Fullerton Joint Union High School District,614760,Geometry,75
CA,Fullerton Joint Union High School District,614760,Algebra2,90
CA,Fullerton Joint Union High School District,614760,Adv_Math,106
CA,Fullerton Joint Union High School District,614760,Calculus,76
CA,Fullerton Joint Union High School District,614760,Biology,112
CA,Fullerton Joint Union High School District,614760,Chemistry,83
CA,Fullerton Joint Union High School District,614760,Physics,53
CA,Hemet Unified,616920,Algebra1,97
CA,Hemet Unified,616920,Geometry,95
CA,Hemet Unified,616920,Algebra2,50
CA,Hemet Unified,616920,Adv_Math,39
CA,Hemet Unified,616920,Calculus,14
CA,Hemet Unified,616920,Biology,44
CA,Hemet Unified,616920,Chemistry,27
CA,Hemet Unified,616920,Physics,45
CA,SBC - High Tech High,601322,Algebra1,10
CA,SBC - High Tech High,601322,Geometry,10
CA,SBC - High Tech High,601322,Algebra2,10
CA,SBC - High Tech High,601322,Adv_Math,8
CA,SBC - High Tech High,601322,Calculus,6
CA,SBC - High Tech High,601322,Biology,19
CA,SBC - High Tech High,601322,Chemistry,6
CA,SBC - High Tech High,601322,Physics,22
CA,San Mateo-Foster City,634920,Algebra1,0
CA,San Mateo-Foster City,634920,Geometry,0
CA,San Mateo-Foster City,634920,Algebra2,0
CA,San Mateo-Foster City,634920,Adv_Math,0
CA,San Mateo-Foster City,634920,Calculus,0
CA,San Mateo-Foster City,634920,Biology,0
CA,San Mateo-Foster City,634920,Chemistry,0
CA,San Mateo-Foster City,634920,Physics,0
CA,Dixon Unified,611280,Algebra1,16
CA,Dixon Unified,611280,Geometry,14
CA,Dixon Unified,611280,Algebra2,0
CA,Dixon Unified,611280,Adv_Math,8
CA,Dixon Unified,611280,Calculus,1
CA,Dixon Unified,611280,Biology,16
CA,Dixon Unified,611280,Chemistry,7
CA,Dixon Unified,611280,Physics,3
CA,Sonora Union High,637260,Algebra1,13
CA,Sonora Union High,637260,Geometry,9
CA,Sonora Union High,637260,Algebra2,5
CA,Sonora Union High,637260,Adv_Math,3
CA,Sonora Union High,637260,Calculus,4
CA,Sonora Union High,637260,Biology,15
CA,Sonora Union High,637260,Chemistry,4
CA,Sonora Union High,637260,Physics,1
CA,Lynwood Unified,623160,Algebra1,63
CA,Lynwood Unified,623160,Geometry,50
CA,Lynwood Unified,623160,Algebra2,46
CA,Lynwood Unified,623160,Adv_Math,37
CA,Lynwood Unified,623160,Calculus,0
CA,Lynwood Unified,623160,Biology,107
CA,Lynwood Unified,623160,Chemistry,49
CA,Lynwood Unified,623160,Physics,1
CA,Vallecito Union,640680,Algebra1,0
CA,Vallecito Union,640680,Geometry,0
CA,Vallecito Union,640680,Algebra2,0
CA,Vallecito Union,640680,Adv_Math,0
CA,Vallecito Union,640680,Calculus,0
CA,Vallecito Union,640680,Biology,0
CA,Vallecito Union,640680,Chemistry,0
CA,Vallecito Union,640680,Physics,0
CA,Tehachapi Unified,638880,Algebra1,18
CA,Tehachapi Unified,638880,Geometry,9
CA,Tehachapi Unified,638880,Algebra2,5
CA,Tehachapi Unified,638880,Adv_Math,8
CA,Tehachapi Unified,638880,Calculus,2
CA,Tehachapi Unified,638880,Biology,14
CA,Tehachapi Unified,638880,Chemistry,4
CA,Tehachapi Unified,638880,Physics,1
CA,Corning Union High,609810,Algebra1,11
CA,Corning Union High,609810,Geometry,0
CA,Corning Union High,609810,Algebra2,9
CA,Corning Union High,609810,Adv_Math,1
CA,Corning Union High,609810,Calculus,0
CA,Corning Union High,609810,Biology,7
CA,Corning Union High,609810,Chemistry,6
CA,Corning Union High,609810,Physics,2
CA,Las Virgenes Unified,621000,Algebra1,23
CA,Las Virgenes Unified,621000,Geometry,38
CA,Las Virgenes Unified,621000,Algebra2,30
CA,Las Virgenes Unified,621000,Adv_Math,3
CA,Las Virgenes Unified,621000,Calculus,8
CA,Las Virgenes Unified,621000,Biology,38
CA,Las Virgenes Unified,621000,Chemistry,33
CA,Las Virgenes Unified,621000,Physics,13
CA,Parlier Unified,629910,Algebra1,11
CA,Parlier Unified,629910,Geometry,9
CA,Parlier Unified,629910,Algebra2,0
CA,Parlier Unified,629910,Adv_Math,2
CA,Parlier Unified,629910,Calculus,1
CA,Parlier Unified,629910,Biology,5
CA,Parlier Unified,629910,Chemistry,4
CA,Parlier Unified,629910,Physics,0
CA,Anaheim Union High,602630,Algebra1,261
CA,Anaheim Union High,602630,Geometry,172
CA,Anaheim Union High,602630,Algebra2,133
CA,Anaheim Union High,602630,Adv_Math,80
CA,Anaheim Union High,602630,Calculus,21
CA,Anaheim Union High,602630,Biology,191
CA,Anaheim Union High,602630,Chemistry,101
