ID,Category,Total
1804470,Expulsions with educational services,0
1804470,Referral to law enforcement,0
1805370,Expulsions with educational services,0
1805370,Referral to law enforcement,58
1812990,Expulsions with educational services,2
1812990,Referral to law enforcement,1
1800060,Expulsions with educational services,0
1800060,Referral to law enforcement,0
1801710,Expulsions with educational services,0
1801710,Referral to law enforcement,7
1806090,Expulsions with educational services,0
1806090,Referral to law enforcement,0
1809510,Expulsions with educational services,0
1809510,Referral to law enforcement,43
1810170,Expulsions with educational services,0
1810170,Referral to law enforcement,0
1808250,Expulsions with educational services,15
1808250,Referral to law enforcement,22
1803060,Expulsions with educational services,0
1803060,Referral to law enforcement,8
1807260,Expulsions with educational services,0
1807260,Referral to law enforcement,0
1810900,Expulsions with educational services,0
1810900,Referral to law enforcement,0
1813110,Expulsions with educational services,2
1813110,Referral to law enforcement,1
1809300,Expulsions with educational services,5
1809300,Referral to law enforcement,6
1807320,Expulsions with educational services,237
1807320,Referral to law enforcement,98
1808120,Expulsions with educational services,0
1808120,Referral to law enforcement,0
1810950,Expulsions with educational services,0
1810950,Referral to law enforcement,39
1808010,Expulsions with educational services,0
1808010,Referral to law enforcement,5
1812090,Expulsions with educational services,58
1812090,Referral to law enforcement,39
1812880,Expulsions with educational services,0
1812880,Referral to law enforcement,0
1802800,Expulsions with educational services,0
1802800,Referral to law enforcement,0
1807350,Expulsions with educational services,0
1807350,Referral to law enforcement,11
1810650,Expulsions with educational services,8
1810650,Referral to law enforcement,0
1810800,Expulsions with educational services,1
1810800,Referral to law enforcement,0
1810470,Expulsions with educational services,0
1810470,Referral to law enforcement,0
1800720,Expulsions with educational services,2
1800720,Referral to law enforcement,4
1807410,Expulsions with educational services,0
1807410,Referral to law enforcement,27
1811190,Expulsions with educational services,0
1811190,Referral to law enforcement,11
1808190,Expulsions with educational services,3
1808190,Referral to law enforcement,2
1810860,Expulsions with educational services,0
1810860,Referral to law enforcement,0
1807650,Expulsions with educational services,2
1807650,Referral to law enforcement,1
1804140,Expulsions with educational services,0
1804140,Referral to law enforcement,0
1806060,Expulsions with educational services,1
1806060,Referral to law enforcement,6
1805400,Expulsions with educational services,0
1805400,Referral to law enforcement,21
1803510,Expulsions with educational services,3
1803510,Referral to law enforcement,45
1810560,Expulsions with educational services,0
1810560,Referral to law enforcement,0
1804560,Expulsions with educational services,0
1804560,Referral to law enforcement,23
1805450,Expulsions with educational services,0
1805450,Referral to law enforcement,0
1800030,Expulsions with educational services,0
1800030,Referral to law enforcement,62
1804170,Expulsions with educational services,0
1804170,Referral to law enforcement,0
1808280,Expulsions with educational services,6
1808280,Referral to law enforcement,0
1804260,Expulsions with educational services,0
1804260,Referral to law enforcement,1
1805190,Expulsions with educational services,8
1805190,Referral to law enforcement,0
1809000,Expulsions with educational services,0
1809000,Referral to law enforcement,0
1808130,Expulsions with educational services,0
1808130,Referral to law enforcement,0
1808760,Expulsions with educational services,0
1808760,Referral to law enforcement,8
1812360,Expulsions with educational services,0
1812360,Referral to law enforcement,0
1810440,Expulsions with educational services,0
1810440,Referral to law enforcement,0
1802660,Expulsions with educational services,0
1802660,Referral to law enforcement,1
1806600,Expulsions with educational services,0
1806600,Referral to law enforcement,0
1803870,Expulsions with educational services,0
1803870,Referral to law enforcement,0
1805280,Expulsions with educational services,14
1805280,Referral to law enforcement,13
1804320,Expulsions with educational services,1
1804320,Referral to law enforcement,6
1803690,Expulsions with educational services,0
1803690,Referral to law enforcement,14
1801440,Expulsions with educational services,10
1801440,Referral to law enforcement,6
1806030,Expulsions with educational services,0
1806030,Referral to law enforcement,27
1801770,Expulsions with educational services,3
1801770,Referral to law enforcement,16
1806240,Expulsions with educational services,0
1806240,Referral to law enforcement,1
1810020,Expulsions with educational services,0
1810020,Referral to law enforcement,0
1810140,Expulsions with educational services,10
1810140,Referral to law enforcement,4
1806390,Expulsions with educational services,0
1806390,Referral to law enforcement,0
1810500,Expulsions with educational services,0
1810500,Referral to law enforcement,2
1805670,Expulsions with educational services,7
1805670,Referral to law enforcement,0
1801920,Expulsions with educational services,0
1801920,Referral to law enforcement,0
1800006,Expulsions with educational services,0
1800006,Referral to law enforcement,0
1802430,Expulsions with educational services,0
1802430,Referral to law enforcement,1
1806870,Expulsions with educational services,1
1806870,Referral to law enforcement,0
1807920,Expulsions with educational services,0
1807920,Referral to law enforcement,2
1812720,Expulsions with educational services,0
1812720,Referral to law enforcement,4
1803960,Expulsions with educational services,5
1803960,Referral to law enforcement,0
1811430,Expulsions with educational services,0
1811430,Referral to law enforcement,0
1800008,Expulsions with educational services,30
1800008,Referral to law enforcement,0
1803270,Expulsions with educational services,4
1803270,Referral to law enforcement,5
1801290,Expulsions with educational services,0
1801290,Referral to law enforcement,0
1805880,Expulsions with educational services,0
1805880,Referral to law enforcement,0
1807980,Expulsions with educational services,0
1807980,Referral to law enforcement,5
1812240,Expulsions with educational services,0
1812240,Referral to law enforcement,1
1806570,Expulsions with educational services,3
1806570,Referral to law enforcement,20
1810260,Expulsions with educational services,0
1810260,Referral to law enforcement,0
1804080,Expulsions with educational services,0
1804080,Referral to law enforcement,2
1800450,Expulsions with educational services,19
1800450,Referral to law enforcement,16
1803150,Expulsions with educational services,0
1803150,Referral to law enforcement,0
1807830,Expulsions with educational services,11
1807830,Referral to law enforcement,0
1811580,Expulsions with educational services,3
1811580,Referral to law enforcement,0
1809120,Expulsions with educational services,0
1809120,Referral to law enforcement,0
1805340,Expulsions with educational services,0
1805340,Referral to law enforcement,0
1805910,Expulsions with educational services,0
1805910,Referral to law enforcement,3
1811700,Expulsions with educational services,0
1811700,Referral to law enforcement,0
1806660,Expulsions with educational services,0
1806660,Referral to law enforcement,0
1809750,Expulsions with educational services,0
1809750,Referral to law enforcement,78
1800570,Expulsions with educational services,8
1800570,Referral to law enforcement,3
1808910,Expulsions with educational services,1
1808910,Referral to law enforcement,3
1801060,Expulsions with educational services,0
1801060,Referral to law enforcement,0
1803930,Expulsions with educational services,0
1803930,Referral to law enforcement,0
1800270,Expulsions with educational services,0
1800270,Referral to law enforcement,12
1804350,Expulsions with educational services,0
1804350,Referral to law enforcement,0
1809180,Expulsions with educational services,0
1809180,Referral to law enforcement,4
1801590,Expulsions with educational services,10
1801590,Referral to law enforcement,13
1809480,Expulsions with educational services,0
1809480,Referral to law enforcement,0
1812810,Expulsions with educational services,0
1812810,Referral to law enforcement,2
1809600,Expulsions with educational services,0
1809600,Referral to law enforcement,0
1800120,Expulsions with educational services,0
1800120,Referral to law enforcement,0
1813080,Expulsions with educational services,0
1813080,Referral to law enforcement,3
1802940,Expulsions with educational services,0
1802940,Referral to law enforcement,0
1807290,Expulsions with educational services,0
1807290,Referral to law enforcement,0
1803090,Expulsions with educational services,2
1803090,Referral to law enforcement,21
1808340,Expulsions with educational services,0
1808340,Referral to law enforcement,9
1802220,Expulsions with educational services,2
1802220,Referral to law enforcement,0
1810350,Expulsions with educational services,0
1810350,Referral to law enforcement,1
1809370,Expulsions with educational services,2
1809370,Referral to law enforcement,6
1811100,Expulsions with educational services,0
1811100,Referral to law enforcement,23
1800118,Expulsions with educational services,0
1800118,Referral to law enforcement,1
1802830,Expulsions with educational services,0
1802830,Referral to law enforcement,3
1804110,Expulsions with educational services,0
1804110,Referral to law enforcement,14
1808220,Expulsions with educational services,5
1808220,Referral to law enforcement,1
1810710,Expulsions with educational services,1
1810710,Referral to law enforcement,8
1801200,Expulsions with educational services,0
1801200,Referral to law enforcement,65
1800360,Expulsions with educational services,1
1800360,Referral to law enforcement,30
1800840,Expulsions with educational services,0
1800840,Referral to law enforcement,2
1803750,Expulsions with educational services,2
1803750,Referral to law enforcement,1
1800960,Expulsions with educational services,120
1800960,Referral to law enforcement,120
1808310,Expulsions with educational services,3
1808310,Referral to law enforcement,2
1812870,Expulsions with educational services,0
1812870,Referral to law enforcement,1
1809630,Expulsions with educational services,62
1809630,Referral to law enforcement,2
1810590,Expulsions with educational services,0
1810590,Referral to law enforcement,1
1804620,Expulsions with educational services,0
1804620,Referral to law enforcement,0
1808850,Expulsions with educational services,1
1808850,Referral to law enforcement,0
1803840,Expulsions with educational services,10
1803840,Referral to law enforcement,0
1803450,Expulsions with educational services,0
1803450,Referral to law enforcement,35
1809690,Expulsions with educational services,121
1809690,Referral to law enforcement,5
1810290,Expulsions with educational services,0
1810290,Referral to law enforcement,14
1810360,Expulsions with educational services,5
1810360,Referral to law enforcement,2
1806480,Expulsions with educational services,0
1806480,Referral to law enforcement,12
1804770,Expulsions with educational services,0
1804770,Referral to law enforcement,119
1805580,Expulsions with educational services,0
1805580,Referral to law enforcement,0
1812150,Expulsions with educational services,0
1812150,Referral to law enforcement,0
1927500,Expulsions with educational services,0
1927500,Referral to law enforcement,0
1918960,Expulsions with educational services,0
1918960,Referral to law enforcement,0
1920040,Expulsions with educational services,0
1920040,Referral to law enforcement,2
1926070,Expulsions with educational services,0
1926070,Referral to law enforcement,11
1908730,Expulsions with educational services,0
1908730,Referral to law enforcement,4
1926910,Expulsions with educational services,0
1926910,Referral to law enforcement,8
1928020,Expulsions with educational services,0
1928020,Referral to law enforcement,4
1904860,Expulsions with educational services,0
1904860,Referral to law enforcement,0
1920940,Expulsions with educational services,0
1920940,Referral to law enforcement,0
1906060,Expulsions with educational services,0
1906060,Referral to law enforcement,2
1931110,Expulsions with educational services,0
1931110,Referral to law enforcement,0
1922110,Expulsions with educational services,0
1922110,Referral to law enforcement,119
1906810,Expulsions with educational services,0
1906810,Referral to law enforcement,0
1915330,Expulsions with educational services,0
1915330,Referral to law enforcement,0
1908310,Expulsions with educational services,0
1908310,Referral to law enforcement,0
1907050,Expulsions with educational services,4
1907050,Referral to law enforcement,15
1913470,Expulsions with educational services,0
1913470,Referral to law enforcement,0
1903390,Expulsions with educational services,0
1903390,Referral to law enforcement,1
1912510,Expulsions with educational services,0
1912510,Referral to law enforcement,0
1914700,Expulsions with educational services,0
1914700,Referral to law enforcement,9
1927960,Expulsions with educational services,0
1927960,Referral to law enforcement,0
1919440,Expulsions with educational services,0
1919440,Referral to law enforcement,1
1907980,Expulsions with educational services,0
1907980,Referral to law enforcement,0
1916320,Expulsions with educational services,0
1916320,Referral to law enforcement,0
1900022,Expulsions with educational services,0
1900022,Referral to law enforcement,0
1908940,Expulsions with educational services,0
1908940,Referral to law enforcement,0
1907170,Expulsions with educational services,0
1907170,Referral to law enforcement,4
1906540,Expulsions with educational services,0
1906540,Referral to law enforcement,90
1913660,Expulsions with educational services,0
1913660,Referral to law enforcement,0
1900040,Expulsions with educational services,0
1900040,Referral to law enforcement,0
1903220,Expulsions with educational services,0
1903220,Referral to law enforcement,0
1900024,Expulsions with educational services,0
1900024,Referral to law enforcement,0
1918120,Expulsions with educational services,0
1918120,Referral to law enforcement,1
1926820,Expulsions with educational services,0
1926820,Referral to law enforcement,0
1925920,Expulsions with educational services,0
1925920,Referral to law enforcement,0
1911340,Expulsions with educational services,0
1911340,Referral to law enforcement,4
1903360,Expulsions with educational services,0
1903360,Referral to law enforcement,0
1908220,Expulsions with educational services,0
1908220,Referral to law enforcement,177
1907410,Expulsions with educational services,0
1907410,Referral to law enforcement,2
1909120,Expulsions with educational services,0
1909120,Referral to law enforcement,3
1916530,Expulsions with educational services,0
1916530,Referral to law enforcement,1
1915750,Expulsions with educational services,0
1915750,Referral to law enforcement,0
1925980,Expulsions with educational services,0
1925980,Referral to law enforcement,6
1931080,Expulsions with educational services,0
1931080,Referral to law enforcement,7
1913110,Expulsions with educational services,0
1913110,Referral to law enforcement,0
1919140,Expulsions with educational services,0
1919140,Referral to law enforcement,5
1927600,Expulsions with educational services,0
1927600,Referral to law enforcement,0
1926730,Expulsions with educational services,0
1926730,Referral to law enforcement,2
1923160,Expulsions with educational services,0
1923160,Referral to law enforcement,0
1921870,Expulsions with educational services,0
1921870,Referral to law enforcement,7
1930630,Expulsions with educational services,0
1930630,Referral to law enforcement,0
1931290,Expulsions with educational services,0
1931290,Referral to law enforcement,0
1999017,Expulsions with educational services,0
1999017,Referral to law enforcement,0
1906510,Expulsions with educational services,0
1906510,Referral to law enforcement,0
1914730,Expulsions with educational services,0
1914730,Referral to law enforcement,0
1931350,Expulsions with educational services,0
1931350,Referral to law enforcement,26
1905940,Expulsions with educational services,0
1905940,Referral to law enforcement,0
1911070,Expulsions with educational services,0
1911070,Referral to law enforcement,3
1904200,Expulsions with educational services,0
1904200,Referral to law enforcement,0
1920250,Expulsions with educational services,0
1920250,Referral to law enforcement,0
1905070,Expulsions with educational services,0
1905070,Referral to law enforcement,0
1903150,Expulsions with educational services,2
1903150,Referral to law enforcement,15
1908970,Expulsions with educational services,6
1908970,Referral to law enforcement,126
1903750,Expulsions with educational services,0
1903750,Referral to law enforcement,0
1930780,Expulsions with educational services,0
1930780,Referral to law enforcement,14
1927270,Expulsions with educational services,0
1927270,Referral to law enforcement,0
1900006,Expulsions with educational services,0
1900006,Referral to law enforcement,0
1908610,Expulsions with educational services,0
1908610,Referral to law enforcement,2
1932010,Expulsions with educational services,0
1932010,Referral to law enforcement,0
1914880,Expulsions with educational services,0
1914880,Referral to law enforcement,1
1907350,Expulsions with educational services,0
1907350,Referral to law enforcement,0
1925200,Expulsions with educational services,0
1925200,Referral to law enforcement,6
1928680,Expulsions with educational services,0
1928680,Referral to law enforcement,0
1930510,Expulsions with educational services,2
1930510,Referral to law enforcement,87
1911790,Expulsions with educational services,2
1911790,Referral to law enforcement,0
1903300,Expulsions with educational services,0
1903300,Referral to law enforcement,0
1909480,Expulsions with educational services,1
1909480,Referral to law enforcement,85
1906750,Expulsions with educational services,0
1906750,Referral to law enforcement,5
1914580,Expulsions with educational services,0
1914580,Referral to law enforcement,7
1921840,Expulsions with educational services,0
1921840,Referral to law enforcement,0
1900021,Expulsions with educational services,0
1900021,Referral to law enforcement,5
1911850,Expulsions with educational services,1
1911850,Referral to law enforcement,0
1920760,Expulsions with educational services,0
1920760,Referral to law enforcement,4
1920130,Expulsions with educational services,0
1920130,Referral to law enforcement,0
1916680,Expulsions with educational services,0
1916680,Referral to law enforcement,0
1915450,Expulsions with educational services,0
1915450,Referral to law enforcement,60
1929010,Expulsions with educational services,0
1929010,Referral to law enforcement,0
1920190,Expulsions with educational services,0
1920190,Referral to law enforcement,1
1910410,Expulsions with educational services,0
1910410,Referral to law enforcement,0
1926370,Expulsions with educational services,0
1926370,Referral to law enforcement,2
1918510,Expulsions with educational services,0
1918510,Referral to law enforcement,12
1909600,Expulsions with educational services,2
1909600,Referral to law enforcement,0
1903540,Expulsions with educational services,0
1903540,Referral to law enforcement,0
1911250,Expulsions with educational services,0
1911250,Referral to law enforcement,0
1910050,Expulsions with educational services,0
1910050,Referral to law enforcement,2
1927390,Expulsions with educational services,0
1927390,Referral to law enforcement,5
1918840,Expulsions with educational services,0
1918840,Referral to law enforcement,0
1928230,Expulsions with educational services,0
1928230,Referral to law enforcement,0
1904830,Expulsions with educational services,0
1904830,Referral to law enforcement,0
1910950,Expulsions with educational services,0
1910950,Referral to law enforcement,1
1913350,Expulsions with educational services,0
1913350,Referral to law enforcement,0
1918180,Expulsions with educational services,0
1918180,Referral to law enforcement,0
1910110,Expulsions with educational services,0
1910110,Referral to law enforcement,0
1918690,Expulsions with educational services,0
1918690,Referral to law enforcement,0
1914010,Expulsions with educational services,0
1914010,Referral to law enforcement,0
1906660,Expulsions with educational services,0
1906660,Referral to law enforcement,0
1915210,Expulsions with educational services,0
1915210,Referral to law enforcement,2
1931860,Expulsions with educational services,0
1931860,Referral to law enforcement,13
1900015,Expulsions with educational services,0
1900015,Referral to law enforcement,0
1905790,Expulsions with educational services,5
1905790,Referral to law enforcement,58
1914280,Expulsions with educational services,0
1914280,Referral to law enforcement,3
1906780,Expulsions with educational services,0
1906780,Referral to law enforcement,0
1904680,Expulsions with educational services,0
1904680,Referral to law enforcement,0
1913290,Expulsions with educational services,0
1913290,Referral to law enforcement,0
1930990,Expulsions with educational services,0
1930990,Referral to law enforcement,0
1930720,Expulsions with educational services,0
1930720,Referral to law enforcement,0
1907590,Expulsions with educational services,0
1907590,Referral to law enforcement,0
1917100,Expulsions with educational services,0
1917100,Referral to law enforcement,8
1922440,Expulsions with educational services,0
1922440,Referral to law enforcement,0
1914370,Expulsions with educational services,0
1914370,Referral to law enforcement,21
1906900,Expulsions with educational services,0
1906900,Referral to law enforcement,9
1909990,Expulsions with educational services,0
1909990,Referral to law enforcement,1
1917250,Expulsions with educational services,0
1917250,Referral to law enforcement,0
1919590,Expulsions with educational services,0
1919590,Referral to law enforcement,0
1926400,Expulsions with educational services,34
1926400,Referral to law enforcement,155
1918030,Expulsions with educational services,0
1918030,Referral to law enforcement,0
1904440,Expulsions with educational services,0
1904440,Referral to law enforcement,0
1912810,Expulsions with educational services,0
1912810,Referral to law enforcement,0
1920580,Expulsions with educational services,0
1920580,Referral to law enforcement,0
1907380,Expulsions with educational services,0
1907380,Referral to law enforcement,2
1923110,Expulsions with educational services,17
1923110,Referral to law enforcement,35
1903060,Expulsions with educational services,0
1903060,Referral to law enforcement,1
1908910,Expulsions with educational services,0
1908910,Referral to law enforcement,4
1917820,Expulsions with educational services,0
1917820,Referral to law enforcement,14
1905750,Expulsions with educational services,0
1905750,Referral to law enforcement,0
1913200,Expulsions with educational services,0
1913200,Referral to law enforcement,0
1930930,Expulsions with educational services,0
1930930,Referral to law enforcement,0
1925590,Expulsions with educational services,0
1925590,Referral to law enforcement,6
1912690,Expulsions with educational services,0
1912690,Referral to law enforcement,0
1905130,Expulsions with educational services,0
1905130,Referral to law enforcement,3
1913230,Expulsions with educational services,0
1913230,Referral to law enforcement,0
1919860,Expulsions with educational services,1
1919860,Referral to law enforcement,0
1921630,Expulsions with educational services,96
1921630,Referral to law enforcement,0
1912330,Expulsions with educational services,0
1912330,Referral to law enforcement,7
1931020,Expulsions with educational services,0
1931020,Referral to law enforcement,0
1919650,Expulsions with educational services,0
1919650,Referral to law enforcement,0
1920340,Expulsions with educational services,0
1920340,Referral to law enforcement,0
1929310,Expulsions with educational services,0
1929310,Referral to law enforcement,1
1922470,Expulsions with educational services,0
1922470,Referral to law enforcement,0
1906930,Expulsions with educational services,0
1906930,Referral to law enforcement,0
1907620,Expulsions with educational services,0
1907620,Referral to law enforcement,0
1912480,Expulsions with educational services,0
1912480,Referral to law enforcement,0
1930540,Expulsions with educational services,0
1930540,Referral to law enforcement,2
1903570,Expulsions with educational services,0
1903570,Referral to law enforcement,8
1906240,Expulsions with educational services,0
1906240,Referral to law enforcement,0
1914640,Expulsions with educational services,0
1914640,Referral to law enforcement,0
1922530,Expulsions with educational services,19
1922530,Referral to law enforcement,25
1921240,Expulsions with educational services,0
1921240,Referral to law enforcement,6
1927000,Expulsions with educational services,0
1927000,Referral to law enforcement,7
1907080,Expulsions with educational services,6
1907080,Referral to law enforcement,21
1924870,Expulsions with educational services,0
1924870,Referral to law enforcement,0
1916110,Expulsions with educational services,0
1916110,Referral to law enforcement,0
1903690,Expulsions with educational services,0
1903690,Referral to law enforcement,0
1911820,Expulsions with educational services,0
1911820,Referral to law enforcement,7
1929730,Expulsions with educational services,0
1929730,Referral to law enforcement,0
1921660,Expulsions with educational services,0
1921660,Referral to law enforcement,0
1923190,Expulsions with educational services,0
1923190,Referral to law enforcement,0
1926790,Expulsions with educational services,0
1926790,Referral to law enforcement,0
1918480,Expulsions with educational services,0
1918480,Referral to law enforcement,0
1927870,Expulsions with educational services,0
1927870,Referral to law enforcement,0
1903270,Expulsions with educational services,0
1903270,Referral to law enforcement,0
1918930,Expulsions with educational services,0
1918930,Referral to law enforcement,4
1919890,Expulsions with educational services,0
1919890,Referral to law enforcement,5
1918540,Expulsions with educational services,0
1918540,Referral to law enforcement,0
1926850,Expulsions with educational services,0
1926850,Referral to law enforcement,0
1927990,Expulsions with educational services,0
1927990,Referral to law enforcement,0
1929580,Expulsions with educational services,0
1929580,Referral to law enforcement,0
1907860,Expulsions with educational services,0
1907860,Referral to law enforcement,14
1926580,Expulsions with educational services,2
1926580,Referral to law enforcement,0
1925320,Expulsions with educational services,0
1925320,Referral to law enforcement,0
1918720,Expulsions with educational services,4
1918720,Referral to law enforcement,33
1915840,Expulsions with educational services,0
1915840,Referral to law enforcement,6
1914160,Expulsions with educational services,0
1914160,Referral to law enforcement,0
1906270,Expulsions with educational services,0
1906270,Referral to law enforcement,17
1913500,Expulsions with educational services,0
1913500,Referral to law enforcement,0
1906330,Expulsions with educational services,1
1906330,Referral to law enforcement,0
1920820,Expulsions with educational services,0
1920820,Referral to law enforcement,0
1930240,Expulsions with educational services,0
1930240,Referral to law enforcement,16
1931950,Expulsions with educational services,0
1931950,Referral to law enforcement,0
1905430,Expulsions with educational services,0
1905430,Referral to law enforcement,0
1930750,Expulsions with educational services,0
1930750,Referral to law enforcement,4
1903930,Expulsions with educational services,0
1903930,Referral to law enforcement,2
1917220,Expulsions with educational services,0
1917220,Referral to law enforcement,0
1908580,Expulsions with educational services,153
1908580,Referral to law enforcement,46
1920910,Expulsions with educational services,1
1920910,Referral to law enforcement,2
1900025,Expulsions with educational services,0
1900025,Referral to law enforcement,0
1906960,Expulsions with educational services,0
1906960,Referral to law enforcement,0
1907710,Expulsions with educational services,0
1907710,Referral to law enforcement,16
1908520,Expulsions with educational services,0
1908520,Referral to law enforcement,3
1900027,Expulsions with educational services,0
1900027,Referral to law enforcement,0
1904950,Expulsions with educational services,0
1904950,Referral to law enforcement,0
1920610,Expulsions with educational services,0
1920610,Referral to law enforcement,25
1930900,Expulsions with educational services,0
1930900,Referral to law enforcement,0
1918780,Expulsions with educational services,0
1918780,Referral to law enforcement,0
1929760,Expulsions with educational services,0
1929760,Referral to law enforcement,0
1900023,Expulsions with educational services,0
1900023,Referral to law enforcement,0
1912230,Expulsions with educational services,0
1912230,Referral to law enforcement,1
1930480,Expulsions with educational services,0
1930480,Referral to law enforcement,58
1915630,Expulsions with educational services,0
1915630,Referral to law enforcement,0
1924000,Expulsions with educational services,1
1924000,Referral to law enforcement,2
2709440,Expulsions with educational services,0
2709440,Referral to law enforcement,0
2700115,Expulsions with educational services,0
2700115,Referral to law enforcement,2
2700420,Expulsions with educational services,0
2700420,Referral to law enforcement,0
2711250,Expulsions with educational services,0
2711250,Referral to law enforcement,0
2730870,Expulsions with educational services,0
2730870,Referral to law enforcement,1
2732820,Expulsions with educational services,0
2732820,Referral to law enforcement,13
2700006,Expulsions with educational services,0
2700006,Referral to law enforcement,3
2712270,Expulsions with educational services,0
2712270,Referral to law enforcement,2
2717250,Expulsions with educational services,0
2717250,Referral to law enforcement,0
2731780,Expulsions with educational services,0
2731780,Referral to law enforcement,84
2732880,Expulsions with educational services,0
2732880,Referral to law enforcement,32
2700008,Expulsions with educational services,0
2700008,Referral to law enforcement,18
2705660,Expulsions with educational services,0
2705660,Referral to law enforcement,0
2730090,Expulsions with educational services,0
2730090,Referral to law enforcement,2
2700019,Expulsions with educational services,0
2700019,Referral to law enforcement,0
2700358,Expulsions with educational services,0
2700358,Referral to law enforcement,1
2725080,Expulsions with educational services,0
2725080,Referral to law enforcement,0
2742720,Expulsions with educational services,2
2742720,Referral to law enforcement,12
2700128,Expulsions with educational services,0
2700128,Referral to law enforcement,21
2700240,Expulsions with educational services,0
2700240,Referral to law enforcement,2
2714970,Expulsions with educational services,0
2714970,Referral to law enforcement,11
2706240,Expulsions with educational services,0
2706240,Referral to law enforcement,28
2731800,Expulsions with educational services,7
2731800,Referral to law enforcement,74
2700013,Expulsions with educational services,0
2700013,Referral to law enforcement,4
2791443,Expulsions with educational services,0
2791443,Referral to law enforcement,1
2728200,Expulsions with educational services,1
2728200,Referral to law enforcement,0
2711085,Expulsions with educational services,0
2711085,Referral to law enforcement,0
2722920,Expulsions with educational services,0
2722920,Referral to law enforcement,0
2703060,Expulsions with educational services,0
2703060,Referral to law enforcement,3
2711760,Expulsions with educational services,0
2711760,Referral to law enforcement,87
2712580,Expulsions with educational services,0
2712580,Referral to law enforcement,3
2744070,Expulsions with educational services,0
2744070,Referral to law enforcement,11
2742160,Expulsions with educational services,0
2742160,Referral to law enforcement,1
2700104,Expulsions with educational services,0
2700104,Referral to law enforcement,0
2732250,Expulsions with educational services,0
2732250,Referral to law enforcement,0
2708100,Expulsions with educational services,0
2708100,Referral to law enforcement,0
2708910,Expulsions with educational services,0
2708910,Referral to law enforcement,0
2718570,Expulsions with educational services,0
2718570,Referral to law enforcement,1
2733840,Expulsions with educational services,168
2733840,Referral to law enforcement,265
2700026,Expulsions with educational services,0
2700026,Referral to law enforcement,18
2700382,Expulsions with educational services,0
2700382,Referral to law enforcement,0
2705460,Expulsions with educational services,0
2705460,Referral to law enforcement,27
2707200,Expulsions with educational services,0
2707200,Referral to law enforcement,18
2700294,Expulsions with educational services,0
2700294,Referral to law enforcement,0
2725050,Expulsions with educational services,0
2725050,Referral to law enforcement,0
2713530,Expulsions with educational services,0
2713530,Referral to law enforcement,40
2733600,Expulsions with educational services,2
2733600,Referral to law enforcement,15
2718960,Expulsions with educational services,0
2718960,Referral to law enforcement,13
2700341,Expulsions with educational services,0
2700341,Referral to law enforcement,0
2703870,Expulsions with educational services,0
2703870,Referral to law enforcement,0
2723820,Expulsions with educational services,0
2723820,Referral to law enforcement,0
2741910,Expulsions with educational services,0
2741910,Referral to law enforcement,1
2700107,Expulsions with educational services,0
2700107,Referral to law enforcement,0
2703570,Expulsions with educational services,0
2703570,Referral to law enforcement,0
2716980,Expulsions with educational services,0
2716980,Referral to law enforcement,0
2732520,Expulsions with educational services,0
2732520,Referral to law enforcement,8
2725200,Expulsions with educational services,0
2725200,Referral to law enforcement,0
2728950,Expulsions with educational services,0
2728950,Referral to law enforcement,7
2742780,Expulsions with educational services,0
2742780,Referral to law enforcement,6
2718780,Expulsions with educational services,0
2718780,Referral to law enforcement,53
2718330,Expulsions with educational services,0
2718330,Referral to law enforcement,2
2733000,Expulsions with educational services,0
2733000,Referral to law enforcement,17
2700073,Expulsions with educational services,0
2700073,Referral to law enforcement,0
2700130,Expulsions with educational services,0
2700130,Referral to law enforcement,7
2700125,Expulsions with educational services,0
2700125,Referral to law enforcement,0
2740740,Expulsions with educational services,1
2740740,Referral to law enforcement,0
2700086,Expulsions with educational services,0
2700086,Referral to law enforcement,0
2700231,Expulsions with educational services,0
2700231,Referral to law enforcement,4
2717780,Expulsions with educational services,0
2717780,Referral to law enforcement,37
2700379,Expulsions with educational services,0
2700379,Referral to law enforcement,11
2708190,Expulsions with educational services,0
2708190,Referral to law enforcement,5
2732070,Expulsions with educational services,0
2732070,Referral to law enforcement,1
2700014,Expulsions with educational services,0
2700014,Referral to law enforcement,0
2700182,Expulsions with educational services,0
2700182,Referral to law enforcement,0
2707410,Expulsions with educational services,0
2707410,Referral to law enforcement,1
2718940,Expulsions with educational services,1
2718940,Referral to law enforcement,6
2710260,Expulsions with educational services,0
2710260,Referral to law enforcement,0
2721420,Expulsions with educational services,0
2721420,Referral to law enforcement,34
2700025,Expulsions with educational services,0
2700025,Referral to law enforcement,0
2708220,Expulsions with educational services,0
2708220,Referral to law enforcement,0
2707290,Expulsions with educational services,0
2707290,Referral to law enforcement,95
2700106,Expulsions with educational services,0
2700106,Referral to law enforcement,0
2700288,Expulsions with educational services,1
2700288,Referral to law enforcement,0
2703180,Expulsions with educational services,0
2703180,Referral to law enforcement,12
2707350,Expulsions with educational services,2
2707350,Referral to law enforcement,8
2700224,Expulsions with educational services,0
2700224,Referral to law enforcement,0
2718660,Expulsions with educational services,0
2718660,Referral to law enforcement,0
2704050,Expulsions with educational services,0
2704050,Referral to law enforcement,0
2714280,Expulsions with educational services,0
2714280,Referral to law enforcement,0
2709510,Expulsions with educational services,0
2709510,Referral to law enforcement,0
2719170,Expulsions with educational services,0
2719170,Referral to law enforcement,0
