Lea State,LEA,ID,Category,Total
AR,PULASKI CO. SPEC. SCHOOL DIST.,511850,Participants on single-sex teams,1360
AR,ROGERS SCHOOL DISTRICT,511970,Single-sex teams,50
AR,ROGERS SCHOOL DISTRICT,511970,Participants on single-sex teams,946
AR,SILOAM SPRINGS SCHOOL DISTRICT,512450,Single-sex teams,12
AR,SILOAM SPRINGS SCHOOL DISTRICT,512450,Participants on single-sex teams,209
AR,SMACKOVER SCHOOL DISTRICT,512510,Single-sex teams,16
AR,SMACKOVER SCHOOL DISTRICT,512510,Participants on single-sex teams,114
AR,STUTTGART SCHOOL DISTRICT,512960,Single-sex teams,16
AR,STUTTGART SCHOOL DISTRICT,512960,Participants on single-sex teams,255
AR,TEXARKANA SCHOOL DISTRICT,513110,Single-sex teams,29
AR,TEXARKANA SCHOOL DISTRICT,513110,Participants on single-sex teams,458
AR,VILONIA SCHOOL DISTRICT,513530,Single-sex teams,46
AR,VILONIA SCHOOL DISTRICT,513530,Participants on single-sex teams,622
AR,WALDRON SCHOOL DISTRICT,513680,Single-sex teams,20
AR,WALDRON SCHOOL DISTRICT,513680,Participants on single-sex teams,212
MS,NORTH BOLIVAR CONS SCHOOL DIST,2800186,Single-sex teams,14
MS,NORTH BOLIVAR CONS SCHOOL DIST,2800186,Participants on single-sex teams,141
VA,SPOTSYLVANIA CO PBLC SCHS,5103640,Single-sex teams,164
VA,SPOTSYLVANIA CO PBLC SCHS,5103640,Participants on single-sex teams,3104
VA,STAFFORD CO PBLC SCHS,5103660,Single-sex teams,167
VA,STAFFORD CO PBLC SCHS,5103660,Participants on single-sex teams,4280
VA,STAUNTON CITY PBLC SCHS,5103690,Single-sex teams,21
VA,STAUNTON CITY PBLC SCHS,5103690,Participants on single-sex teams,200
VA,SUFFOLK CITY PBLC SCHS,5103710,Single-sex teams,81
VA,SUFFOLK CITY PBLC SCHS,5103710,Participants on single-sex teams,1307
VA,SURRY CO PBLC SCHS,5103750,Single-sex teams,12
VA,SURRY CO PBLC SCHS,5103750,Participants on single-sex teams,177
VA,SUSSEX CO PBLC SCHS,5103780,Single-sex teams,13
VA,SUSSEX CO PBLC SCHS,5103780,Participants on single-sex teams,170
VA,TAZEWELL CO PBLC SCHS,5103810,Single-sex teams,46
VA,TAZEWELL CO PBLC SCHS,5103810,Participants on single-sex teams,860
VA,VA BEACH CITY PBLC SCHS,5103840,Single-sex teams,371
VA,VA BEACH CITY PBLC SCHS,5103840,Participants on single-sex teams,7948
VA,WARREN CO PBLC SCHS,5103870,Single-sex teams,44
VA,WARREN CO PBLC SCHS,5103870,Participants on single-sex teams,654
VA,WASHINGTON CO PBLC SCHS,5103900,Single-sex teams,69
VA,WASHINGTON CO PBLC SCHS,5103900,Participants on single-sex teams,949
VA,WAYNESBORO CITY PBLC SCHS,5103930,Single-sex teams,17
VA,WAYNESBORO CITY PBLC SCHS,5103930,Participants on single-sex teams,569
VA,WEST POINT PBLC SCHS,5103950,Single-sex teams,24
VA,WEST POINT PBLC SCHS,5103950,Participants on single-sex teams,335
VA,WESTMORELAND CO PBLC SCHS,5103980,Single-sex teams,19
VA,WESTMORELAND CO PBLC SCHS,5103980,Participants on single-sex teams,293
VA,WILLIAMSBURG-JAMES CITY PBLC SCHS,5104020,Single-sex teams,91
VA,WILLIAMSBURG-JAMES CITY PBLC SCHS,5104020,Participants on single-sex teams,2078
VA,WINCHESTER CITY PBLC SCHS,5104050,Single-sex teams,2
VA,WINCHESTER CITY PBLC SCHS,5104050,Participants on single-sex teams,23
VA,WISE CO PBLC SCHS,5104080,Single-sex teams,73
VA,WISE CO PBLC SCHS,5104080,Participants on single-sex teams,896
VA,WYTHE CO PBLC SCHS,5104110,Single-sex teams,56
VA,WYTHE CO PBLC SCHS,5104110,Participants on single-sex teams,864
VA,YORK CO PBLC SCHS,5104150,Single-sex teams,118
VA,YORK CO PBLC SCHS,5104150,Participants on single-sex teams,2470
DC,Cesar Chavez PCS for Public Policy,1100005,Single-sex teams,11
DC,Cesar Chavez PCS for Public Policy,1100005,Participants on single-sex teams,155
DC,Friendship PCS,1100008,Single-sex teams,17
DC,Friendship PCS,1100008,Participants on single-sex teams,226
DC,District of Columbia Public Schools,1100030,Single-sex teams,296
DC,District of Columbia Public Schools,1100030,Participants on single-sex teams,3847
DC,KIPP DC PCS,1100031,Single-sex teams,14
DC,KIPP DC PCS,1100031,Participants on single-sex teams,274
DC,Capital City PCS,1100035,Single-sex teams,8
DC,Capital City PCS,1100035,Participants on single-sex teams,140
DC,E.L. Haynes PCS,1100043,Single-sex teams,7
DC,E.L. Haynes PCS,1100043,Participants on single-sex teams,95
NC,Cumberland County Schools,3700011,Single-sex teams,130
NC,Cumberland County Schools,3700011,Participants on single-sex teams,5372
NC,Pitt County Schools,3700012,Single-sex teams,83
NC,Pitt County Schools,3700012,Participants on single-sex teams,1922
NC,Alamance-Burlington Schools,3700030,Single-sex teams,71
NC,Alamance-Burlington Schools,3700030,Participants on single-sex teams,2347
NC,Alexander County Schools,3700090,Single-sex teams,29
NC,Alexander County Schools,3700090,Participants on single-sex teams,785
NC,Alleghany County Schools,3700120,Single-sex teams,12
NC,Alleghany County Schools,3700120,Participants on single-sex teams,376
NC,Anson County Schools,3700180,Single-sex teams,25
NC,Anson County Schools,3700180,Participants on single-sex teams,316
NC,Ashe County Schools,3700210,Single-sex teams,17
NC,Ashe County Schools,3700210,Participants on single-sex teams,419
NC,Asheboro City Schools,3700240,Single-sex teams,8
NC,Asheboro City Schools,3700240,Participants on single-sex teams,208
NC,Asheville City Schools,3700270,Single-sex teams,30
NC,Asheville City Schools,3700270,Participants on single-sex teams,655
NC,Avery County Schools,3700300,Single-sex teams,13
NC,Avery County Schools,3700300,Participants on single-sex teams,70
NC,Beaufort County Schools,3700330,Single-sex teams,4
NC,Beaufort County Schools,3700330,Participants on single-sex teams,55
NC,Bertie County Schools,3700360,Single-sex teams,14
NC,Bertie County Schools,3700360,Participants on single-sex teams,257
NC,Bladen County Schools,3700390,Single-sex teams,37
NC,Bladen County Schools,3700390,Participants on single-sex teams,497
NC,Brunswick County Schools,3700420,Single-sex teams,87
NC,Brunswick County Schools,3700420,Participants on single-sex teams,1603
NC,Buncombe County Schools,3700450,Single-sex teams,168
NC,Buncombe County Schools,3700450,Participants on single-sex teams,2655
NC,Burke County Schools,3700480,Single-sex teams,119
NC,Burke County Schools,3700480,Participants on single-sex teams,1201
NC,Cabarrus County Schools,3700530,Single-sex teams,100
NC,Cabarrus County Schools,3700530,Participants on single-sex teams,3104
NC,Caldwell County Schools,3700580,Single-sex teams,44
NC,Caldwell County Schools,3700580,Participants on single-sex teams,1378
NC,Carteret County Public Schools,3700630,Single-sex teams,79
NC,Carteret County Public Schools,3700630,Participants on single-sex teams,1502
NC,Caswell County Schools,3700660,Single-sex teams,3
NC,Caswell County Schools,3700660,Participants on single-sex teams,42
NC,Catawba County Schools,3700690,Single-sex teams,48
NC,Catawba County Schools,3700690,Participants on single-sex teams,1503
NC,Chapel Hill-Carrboro City Schools,3700720,Single-sex teams,76
NC,Chapel Hill-Carrboro City Schools,3700720,Participants on single-sex teams,1609
NC,Chatham County Schools,3700750,Single-sex teams,23
NC,Chatham County Schools,3700750,Participants on single-sex teams,1074
NC,Cherokee County Schools,3700780,Single-sex teams,32
NC,Cherokee County Schools,3700780,Participants on single-sex teams,429
NC,Clay County Schools,3700870,Single-sex teams,4
NC,Clay County Schools,3700870,Participants on single-sex teams,78
NC,Cleveland County Schools,3700900,Single-sex teams,89
NC,Cleveland County Schools,3700900,Participants on single-sex teams,1566
NC,Clinton City Schools,3700930,Single-sex teams,16
NC,Clinton City Schools,3700930,Participants on single-sex teams,391
NC,Columbus County Schools,3700960,Single-sex teams,7
NC,Columbus County Schools,3700960,Participants on single-sex teams,237
NC,Currituck County Schools,3701080,Single-sex teams,19
NC,Currituck County Schools,3701080,Participants on single-sex teams,373
NC,Dare County Schools,3701110,Single-sex teams,40
NC,Dare County Schools,3701110,Participants on single-sex teams,897
NC,Davidson County Schools,3701140,Single-sex teams,138
NC,Davidson County Schools,3701140,Participants on single-sex teams,2378
NC,Davie County Schools,3701170,Single-sex teams,18
NC,Davie County Schools,3701170,Participants on single-sex teams,615
NC,Duplin County Schools,3701200,Single-sex teams,59
NC,Duplin County Schools,3701200,Participants on single-sex teams,1138
NC,Durham Public Schools,3701260,Single-sex teams,39
NC,Durham Public Schools,3701260,Participants on single-sex teams,687
NC,Edgecombe County Public Schools,3701320,Single-sex teams,26
NC,Edgecombe County Public Schools,3701320,Participants on single-sex teams,663
NC,Elkin City Schools,3701380,Single-sex teams,11
NC,Elkin City Schools,3701380,Participants on single-sex teams,227
NC,Winston Salem / Forsyth County Schools,3701500,Single-sex teams,217
NC,Winston Salem / Forsyth County Schools,3701500,Participants on single-sex teams,6128
NC,Franklin County Schools,3701530,Single-sex teams,47
NC,Franklin County Schools,3701530,Participants on single-sex teams,868
NC,Gaston County Schools,3701620,Single-sex teams,195
NC,Gaston County Schools,3701620,Participants on single-sex teams,3590
NC,Granville County Schools,3701800,Single-sex teams,26
NC,Granville County Schools,3701800,Participants on single-sex teams,674
NC,Greene County Schools,3701830,Single-sex teams,19
NC,Greene County Schools,3701830,Participants on single-sex teams,298
NC,Guilford County Schools,3701920,Single-sex teams,414
NC,Guilford County Schools,3701920,Participants on single-sex teams,7919
NC,Halifax County Schools,3701950,Single-sex teams,8
NC,Halifax County Schools,3701950,Participants on single-sex teams,139
NC,Harnett County Schools,3702010,Single-sex teams,63
NC,Harnett County Schools,3702010,Participants on single-sex teams,1110
NC,Haywood County Schools,3702040,Single-sex teams,53
NC,Haywood County Schools,3702040,Participants on single-sex teams,920
NC,Henderson County Schools,3702100,Single-sex teams,56
NC,Henderson County Schools,3702100,Participants on single-sex teams,1866
NC,Hertford County Schools,3702160,Single-sex teams,63
NC,Hertford County Schools,3702160,Participants on single-sex teams,339
NC,Hickory City Schools,3702190,Single-sex teams,33
NC,Hickory City Schools,3702190,Participants on single-sex teams,590
NC,Hoke County Schools,3702250,Single-sex teams,23
NC,Hoke County Schools,3702250,Participants on single-sex teams,431
NC,Hyde County Schools,3702280,Single-sex teams,4
NC,Hyde County Schools,3702280,Participants on single-sex teams,24
NC,Iredell-Statesville Schools,3702310,Single-sex teams,90
NC,Iredell-Statesville Schools,3702310,Participants on single-sex teams,3160
NC,Jackson County Public Schools,3702340,Single-sex teams,24
NC,Jackson County Public Schools,3702340,Participants on single-sex teams,301
NC,Johnston County Public Schools,3702370,Single-sex teams,250
NC,Johnston County Public Schools,3702370,Participants on single-sex teams,3502
NC,Jones County Schools,3702400,Single-sex teams,11
NC,Jones County Schools,3702400,Participants on single-sex teams,208
NC,Kannapolis City Schools,3702430,Single-sex teams,27
NC,Kannapolis City Schools,3702430,Participants on single-sex teams,669
NC,Lee County Schools,3702560,Single-sex teams,51
NC,Lee County Schools,3702560,Participants on single-sex teams,839
NC,Lenoir County Public Schools,3702610,Single-sex teams,32
NC,Lenoir County Public Schools,3702610,Participants on single-sex teams,596
NC,Lexington City Schools,3702640,Single-sex teams,16
NC,Lexington City Schools,3702640,Participants on single-sex teams,530
NC,Lincoln County Schools,3702680,Single-sex teams,75
NC,Lincoln County Schools,3702680,Participants on single-sex teams,1942
NC,Macon County Schools,3702760,Single-sex teams,25
NC,Macon County Schools,3702760,Participants on single-sex teams,617
NC,McDowell County Schools,3702940,Single-sex teams,28
NC,McDowell County Schools,3702940,Participants on single-sex teams,462
NC,Charlotte-Mecklenburg Schools,3702970,Single-sex teams,343
NC,Charlotte-Mecklenburg Schools,3702970,Participants on single-sex teams,9345
NC,Mitchell County Schools,3703000,Single-sex teams,20
NC,Mitchell County Schools,3703000,Participants on single-sex teams,262
NC,Montgomery County Schools,3703060,Single-sex teams,32
NC,Montgomery County Schools,3703060,Participants on single-sex teams,533
NC,Moore County Schools,3703090,Single-sex teams,39
NC,Moore County Schools,3703090,Participants on single-sex teams,1024
NC,Mooresville Graded School District,3703120,Single-sex teams,31
NC,Mooresville Graded School District,3703120,Participants on single-sex teams,779
NC,Mount Airy City Schools,3703210,Single-sex teams,25
NC,Mount Airy City Schools,3703210,Participants on single-sex teams,349
NC,Nash-Rocky Mount Schools,3703270,Single-sex teams,114
NC,Nash-Rocky Mount Schools,3703270,Participants on single-sex teams,1870
NC,Craven County Schools,3703310,Single-sex teams,13
NC,Craven County Schools,3703310,Participants on single-sex teams,444
NC,New Hanover County Schools,3703330,Single-sex teams,106
NC,New Hanover County Schools,3703330,Participants on single-sex teams,2332
NC,Newton Conover City Schools,3703360,Single-sex teams,29
NC,Newton Conover City Schools,3703360,Participants on single-sex teams,239
NC,Northampton County Schools,3703420,Single-sex teams,19
NC,Northampton County Schools,3703420,Participants on single-sex teams,145
NC,Onslow County Schools,3703450,Single-sex teams,185
NC,Onslow County Schools,3703450,Participants on single-sex teams,3436
NC,Orange County Schools,3703480,Single-sex teams,37
NC,Orange County Schools,3703480,Participants on single-sex teams,1058
NC,Pamlico County Schools,3703510,Single-sex teams,12
NC,Pamlico County Schools,3703510,Participants on single-sex teams,252
NC,Elizabeth City-Pasquotank Public Schools,3703540,Single-sex teams,40
NC,Elizabeth City-Pasquotank Public Schools,3703540,Participants on single-sex teams,663
NC,Pender County Schools,3703570,Single-sex teams,55
NC,Pender County Schools,3703570,Participants on single-sex teams,1454
NC,Perquimans County Schools,3703600,Single-sex teams,9
NC,Perquimans County Schools,3703600,Participants on single-sex teams,136
NC,Person County Schools,3703630,Single-sex teams,5
NC,Person County Schools,3703630,Participants on single-sex teams,75
NC,Polk County Schools,3703720,Single-sex teams,18
NC,Polk County Schools,3703720,Participants on single-sex teams,458
NC,Randolph County School System,3703780,Single-sex teams,137
NC,Randolph County School System,3703780,Participants on single-sex teams,2200
NC,Richmond County Schools,3703870,Single-sex teams,31
NC,Richmond County Schools,3703870,Participants on single-sex teams,676
NC,Roanoke Rapids City Schools,3703900,Single-sex teams,25
NC,Roanoke Rapids City Schools,3703900,Participants on single-sex teams,269
NC,Public Schools of Robeson County,3703930,Single-sex teams,91
NC,Public Schools of Robeson County,3703930,Participants on single-sex teams,2114
NC,Rockingham County Schools,3703990,Single-sex teams,79
NC,Rockingham County Schools,3703990,Participants on single-sex teams,1947
NC,Rowan-Salisbury Schools,3704050,Single-sex teams,72
NC,Rowan-Salisbury Schools,3704050,Participants on single-sex teams,2029
NC,Rutherford County Schools,3704080,Single-sex teams,63
NC,Rutherford County Schools,3704080,Participants on single-sex teams,1039
NC,Sampson County Schools,3704140,Single-sex teams,55
NC,Sampson County Schools,3704140,Participants on single-sex teams,836
NC,Scotland County Schools,3704200,Single-sex teams,19
NC,Scotland County Schools,3704200,Participants on single-sex teams,472
NC,Stanly County Schools,3704320,Single-sex teams,50
NC,Stanly County Schools,3704320,Participants on single-sex teams,1111
NC,Stokes County Schools,3704380,Single-sex teams,26
NC,Stokes County Schools,3704380,Participants on single-sex teams,402
NC,Surry County Schools,3704410,Single-sex teams,61
NC,Surry County Schools,3704410,Participants on single-sex teams,873
NC,Swain County Schools,3704440,Single-sex teams,12
NC,Swain County Schools,3704440,Participants on single-sex teams,363
NC,Thomasville City Schools,3704500,Single-sex teams,6
NC,Thomasville City Schools,3704500,Participants on single-sex teams,116
NC,Transylvania County Schools,3704530,Single-sex teams,54
NC,Transylvania County Schools,3704530,Participants on single-sex teams,425
NC,Union County Public Schools,3704620,Single-sex teams,445
NC,Union County Public Schools,3704620,Participants on single-sex teams,6403
NC,Vance County Schools,3704650,Single-sex teams,4
NC,Vance County Schools,3704650,Participants on single-sex teams,97
NC,Wake County Schools,3704720,Single-sex teams,647
NC,Wake County Schools,3704720,Participants on single-sex teams,20289
NC,Washington County Schools,3704800,Single-sex teams,3
NC,Washington County Schools,3704800,Participants on single-sex teams,61
NC,Watauga County Schools,3704830,Single-sex teams,18
NC,Watauga County Schools,3704830,Participants on single-sex teams,149
NC,Wayne County Public Schools,3704880,Single-sex teams,140
NC,Wayne County Public Schools,3704880,Participants on single-sex teams,2161
NC,Whiteville City Schools,3704920,Single-sex teams,8
NC,Whiteville City Schools,3704920,Participants on single-sex teams,278
NC,Wilkes County Schools,3704950,Single-sex teams,93
NC,Wilkes County Schools,3704950,Participants on single-sex teams,1636
NC,Wilson County Schools,3705020,Single-sex teams,80
NC,Wilson County Schools,3705020,Participants on single-sex teams,1415
NC,Yadkin County Schools,3705040,Single-sex teams,4
NC,Yadkin County Schools,3705040,Participants on single-sex teams,80
NC,Yancey County Schools,3705070,Single-sex teams,16
NC,Yancey County Schools,3705070,Participants on single-sex teams,395
SC,Dorchester 04,4500002,Single-sex teams,16
SC,Dorchester 04,4500002,Participants on single-sex teams,292
SC,Deaf & Blind School,4500004,Single-sex teams,14
SC,Deaf & Blind School,4500004,Participants on single-sex teams,33
SC,Abbeville County School District,4500690,Single-sex teams,37
SC,Abbeville County School District,4500690,Participants on single-sex teams,548
SC,Aiken 01,4500720,Single-sex teams,98
SC,Aiken 01,4500720,Participants on single-sex teams,1697
SC,Allendale 01,4500750,Single-sex teams,4
SC,Allendale 01,4500750,Participants on single-sex teams,99
SC,Anderson 01,4500780,Single-sex teams,95
SC,Anderson 01,4500780,Participants on single-sex teams,1256
SC,Anderson 02,4500810,Single-sex teams,29
SC,Anderson 02,4500810,Participants on single-sex teams,574
SC,Anderson 03,4500840,Single-sex teams,23
SC,Anderson 03,4500840,Participants on single-sex teams,385
SC,Anderson 04,4500870,Single-sex teams,25
SC,Anderson 04,4500870,Participants on single-sex teams,286
SC,Anderson 05,4500900,Single-sex teams,54
SC,Anderson 05,4500900,Participants on single-sex teams,1403
SC,Bamberg 01,4500930,Single-sex teams,18
SC,Bamberg 01,4500930,Participants on single-sex teams,310
SC,Bamberg 02,4500960,Single-sex teams,11
SC,Bamberg 02,4500960,Participants on single-sex teams,154
SC,Barnwell 19,4501020,Single-sex teams,8
SC,Barnwell 19,4501020,Participants on single-sex teams,107
SC,Barnwell 29,4501050,Single-sex teams,12
SC,Barnwell 29,4501050,Participants on single-sex teams,112
SC,Barnwell School District 45,4501080,Single-sex teams,24
SC,Barnwell School District 45,4501080,Participants on single-sex teams,455
SC,Beaufort 01,4501110,Single-sex teams,183
SC,Beaufort 01,4501110,Participants on single-sex teams,2765
SC,Berkeley 01,4501170,Single-sex teams,129
SC,Berkeley 01,4501170,Participants on single-sex teams,2911
SC,Calhoun 01,4501250,Single-sex teams,11
SC,Calhoun 01,4501250,Participants on single-sex teams,226
SC,Charleston 01,4501440,Single-sex teams,194
SC,Charleston 01,4501440,Participants on single-sex teams,3649
SC,Cherokee 01,4501500,Single-sex teams,45
SC,Cherokee 01,4501500,Participants on single-sex teams,911
SC,Chester 01,4501530,Single-sex teams,55
SC,Chester 01,4501530,Participants on single-sex teams,948
SC,Chesterfield 01,4501560,Single-sex teams,51
SC,Chesterfield 01,4501560,Participants on single-sex teams,780
SC,Clarendon 01,4501740,Single-sex teams,9
SC,Clarendon 01,4501740,Participants on single-sex teams,137
SC,Clarendon 02,4501770,Single-sex teams,11
SC,Clarendon 02,4501770,Participants on single-sex teams,332
SC,Colleton 01,4501830,Single-sex teams,23
SC,Colleton 01,4501830,Participants on single-sex teams,477
SC,Darlington 01,4501860,Single-sex teams,65
SC,Darlington 01,4501860,Participants on single-sex teams,1220
SC,Dillon 04,4501920,Single-sex teams,13
SC,Dillon 04,4501920,Participants on single-sex teams,255
SC,Dillon 03,4501950,Single-sex teams,16
SC,Dillon 03,4501950,Participants on single-sex teams,287
SC,Dorchester 02,4502010,Single-sex teams,60
SC,Dorchester 02,4502010,Participants on single-sex teams,1544
SC,Edgefield 01,4502070,Single-sex teams,4
SC,Edgefield 01,4502070,Participants on single-sex teams,276
SC,Fairfield 01,4502100,Single-sex teams,14
SC,Fairfield 01,4502100,Participants on single-sex teams,365
SC,Florence 01,4502130,Single-sex teams,75
SC,Florence 01,4502130,Participants on single-sex teams,1410
SC,Florence 03,4502190,Single-sex teams,12
SC,Florence 03,4502190,Participants on single-sex teams,267
SC,Florence 04,4502220,Single-sex teams,10
SC,Florence 04,4502220,Participants on single-sex teams,120
SC,Florence 05,4502250,Single-sex teams,14
SC,Florence 05,4502250,Participants on single-sex teams,215
SC,Georgetown 01,4502280,Single-sex teams,109
SC,Georgetown 01,4502280,Participants on single-sex teams,1803
SC,Greenville 01,4502310,Single-sex teams,436
SC,Greenville 01,4502310,Participants on single-sex teams,7454
SC,Greenwood 50,4502340,Single-sex teams,60
SC,Greenwood 50,4502340,Participants on single-sex teams,1123
SC,Greenwood 51,4502370,Single-sex teams,13
SC,Greenwood 51,4502370,Participants on single-sex teams,157
SC,Greenwood 52,4502400,Single-sex teams,23
SC,Greenwood 52,4502400,Participants on single-sex teams,260
SC,Hampton 01,4502430,Single-sex teams,21
SC,Hampton 01,4502430,Participants on single-sex teams,354
SC,Horry 01,4502490,Single-sex teams,239
SC,Horry 01,4502490,Participants on single-sex teams,4825
SC,Jasper 01,4502520,Single-sex teams,9
SC,Jasper 01,4502520,Participants on single-sex teams,107
SC,Kershaw 01,4502550,Single-sex teams,34
SC,Kershaw 01,4502550,Participants on single-sex teams,627
SC,Lancaster 01,4502580,Single-sex teams,74
SC,Lancaster 01,4502580,Participants on single-sex teams,1598
SC,Laurens 55,4502610,Single-sex teams,26
SC,Laurens 55,4502610,Participants on single-sex teams,450
SC,Laurens 56,4502640,Single-sex teams,22
SC,Laurens 56,4502640,Participants on single-sex teams,354
SC,Lee 01,4502670,Single-sex teams,172
SC,Lee 01,4502670,Participants on single-sex teams,172
SC,Lexington 01,4502700,Single-sex teams,163
SC,Lexington 01,4502700,Participants on single-sex teams,3310
SC,Lexington 02,4502730,Single-sex teams,60
SC,Lexington 02,4502730,Participants on single-sex teams,869
SC,Lexington 03,4502760,Single-sex teams,22
SC,Lexington 03,4502760,Participants on single-sex teams,255
SC,Lexington 04,4502790,Single-sex teams,38
SC,Lexington 04,4502790,Participants on single-sex teams,241
SC,School District 5 of Lexington and Richland Counties,4502820,Single-sex teams,125
SC,School District 5 of Lexington and Richland Counties,4502820,Participants on single-sex teams,2266
SC,Marlboro 01,4502970,Single-sex teams,20
SC,Marlboro 01,4502970,Participants on single-sex teams,392
SC,McCormick 01,4503000,Single-sex teams,8
SC,McCormick 01,4503000,Participants on single-sex teams,99
SC,Newberry 01,4503030,Single-sex teams,50
SC,Newberry 01,4503030,Participants on single-sex teams,922
SC,Oconee 01,4503060,Single-sex teams,93
SC,Oconee 01,4503060,Participants on single-sex teams,1444
SC,Orangeburg 03,4503150,Single-sex teams,11
SC,Orangeburg 03,4503150,Participants on single-sex teams,166
SC,Orangeburg 04,4503180,Single-sex teams,19
SC,Orangeburg 04,4503180,Participants on single-sex teams,253
SC,Orangeburg 05,4503210,Single-sex teams,36
SC,Orangeburg 05,4503210,Participants on single-sex teams,604
SC,Pickens 01,4503330,Single-sex teams,95
SC,Pickens 01,4503330,Participants on single-sex teams,1779
SC,Richland 01,4503360,Single-sex teams,186
SC,Richland 01,4503360,Participants on single-sex teams,2866
SC,Richland 02,4503390,Single-sex teams,153
SC,Richland 02,4503390,Participants on single-sex teams,3155
SC,Saluda 01,4503460,Single-sex teams,20
SC,Saluda 01,4503460,Participants on single-sex teams,363
SC,Spartanburg 01,4503480,Single-sex teams,46
SC,Spartanburg 01,4503480,Participants on single-sex teams,795
SC,Spartanburg 02,4503510,Single-sex teams,61
SC,Spartanburg 02,4503510,Participants on single-sex teams,1066
SC,Spartanburg 03,4503540,Single-sex teams,21
SC,Spartanburg 03,4503540,Participants on single-sex teams,346
SC,Spartanburg 04,4503570,Single-sex teams,26
SC,Spartanburg 04,4503570,Participants on single-sex teams,405
SC,Spartanburg 05,4503600,Single-sex teams,39
SC,Spartanburg 05,4503600,Participants on single-sex teams,861
SC,Spartanburg 06,4503630,Single-sex teams,20
SC,Spartanburg 06,4503630,Participants on single-sex teams,654
SC,Spartanburg 07,4503660,Single-sex teams,7
SC,Spartanburg 07,4503660,Participants on single-sex teams,174
SC,Union 01,4503750,Single-sex teams,16
SC,Union 01,4503750,Participants on single-sex teams,329
SC,Williamsburg 01,4503780,Single-sex teams,21
SC,Williamsburg 01,4503780,Participants on single-sex teams,310
SC,York 01,4503810,Single-sex teams,11
SC,York 01,4503810,Participants on single-sex teams,265
SC,York 02,4503840,Single-sex teams,36
SC,York 02,4503840,Participants on single-sex teams,795
SC,York 03,4503870,Single-sex teams,96
SC,York 03,4503870,Participants on single-sex teams,1742
SC,York 04,4503900,Single-sex teams,71
SC,York 04,4503900,Participants on single-sex teams,1616
SC,Sumter 01,4503902,Single-sex teams,74
SC,Sumter 01,4503902,Participants on single-sex teams,1335
SC,Marion 10,4503908,Single-sex teams,17
SC,Marion 10,4503908,Participants on single-sex teams,220
VA,ACCOMACK CO PBLC SCHS,5100060,Single-sex teams,57
VA,ACCOMACK CO PBLC SCHS,5100060,Participants on single-sex teams,898
VA,ALBEMARLE CO PBLC SCHS,5100090,Single-sex teams,126
VA,ALBEMARLE CO PBLC SCHS,5100090,Participants on single-sex teams,2596
VA,ALEXANDRIA CITY PBLC SCHS,5100120,Single-sex teams,37
VA,ALEXANDRIA CITY PBLC SCHS,5100120,Participants on single-sex teams,966
VA,ALLEGHANY CO PBLC SCHS,5100152,Single-sex teams,19
VA,ALLEGHANY CO PBLC SCHS,5100152,Participants on single-sex teams,320
VA,AMELIA CO PBLC SCHS,5100180,Single-sex teams,16
VA,AMELIA CO PBLC SCHS,5100180,Participants on single-sex teams,246
VA,AMHERST CO PBLC SCHS,5100210,Single-sex teams,30
VA,AMHERST CO PBLC SCHS,5100210,Participants on single-sex teams,565
VA,APPOMATTOX CO PBLC SCHS,5100240,Single-sex teams,30
VA,APPOMATTOX CO PBLC SCHS,5100240,Participants on single-sex teams,383
VA,ARLINGTON CO PBLC SCHS,5100270,Single-sex teams,60
VA,ARLINGTON CO PBLC SCHS,5100270,Participants on single-sex teams,1021
VA,AUGUSTA CO PBLC SCHS,5100300,Single-sex teams,158
VA,AUGUSTA CO PBLC SCHS,5100300,Participants on single-sex teams,2218
VA,BATH CO PBLC SCHS,5100330,Single-sex teams,13
VA,BATH CO PBLC SCHS,5100330,Participants on single-sex teams,179
VA,BEDFORD CO PBLC SCHS,5100360,Single-sex teams,104
VA,BEDFORD CO PBLC SCHS,5100360,Participants on single-sex teams,1638
VA,BOTETOURT CO PBLC SCHS,5100420,Single-sex teams,56
VA,BOTETOURT CO PBLC SCHS,5100420,Participants on single-sex teams,590
VA,BRISTOL CITY PBLC SCHS,5100450,Single-sex teams,24
VA,BRISTOL CITY PBLC SCHS,5100450,Participants on single-sex teams,390
VA,BRUNSWICK CO PBLC SCHS,5100480,Single-sex teams,14
VA,BRUNSWICK CO PBLC SCHS,5100480,Participants on single-sex teams,246
VA,BUCHANAN CO PBLC SCHS,5100510,Single-sex teams,53
VA,BUCHANAN CO PBLC SCHS,5100510,Participants on single-sex teams,464
VA,BUCKINGHAM CO PBLC SCHS,5100540,Single-sex teams,21
VA,BUCKINGHAM CO PBLC SCHS,5100540,Participants on single-sex teams,301
VA,BUENA VISTA CITY PBLC SCHS,5100560,Single-sex teams,29
VA,BUENA VISTA CITY PBLC SCHS,5100560,Participants on single-sex teams,353
VA,CAMPBELL CO PBLC SCHS,5100600,Single-sex teams,81
VA,CAMPBELL CO PBLC SCHS,5100600,Participants on single-sex teams,1525
VA,CAROLINE CO PBLC SCHS,5100660,Single-sex teams,8
VA,CAROLINE CO PBLC SCHS,5100660,Participants on single-sex teams,93
VA,CARROLL CO PBLC SCHS,5100690,Single-sex teams,20
VA,CARROLL CO PBLC SCHS,5100690,Participants on single-sex teams,249
